student_id,quiz_id,subject,score,date,feedback
S0766,806b77ee-a6c4-4cdb-9450-aaa79739d6c0,Math,99,2025-02-12,Below average
S0766,5b07253d-db5e-4210-833e-8439ebf12928,Math,96,2025-05-17,Good progress
S0766,9a07ae72-9df0-40d3-a82c-a18554393146,Computer Science,99,2025-03-22,Good progress
S0767,64ab8a13-3481-487e-ab27-60e74478dd93,Science,48,2025-03-21,Below average
S0767,77c76669-16cc-469d-a0c3-e50c737598e8,Math,96,2024-11-29,Below average
S0767,c2110ee0-09bd-42eb-8f72-edd338380ced,History,64,2025-05-16,Below average
S0767,9e2488d3-494c-48bc-8bd4-c476b4a16a2f,Social Science,57,2025-05-05,Good progress
S0767,776d5e55-a27d-45ec-8c89-136cf2e23ff6,Social Science,53,2025-03-09,Excellent
S0768,4c166c52-8977-4724-9a22-f35e5db19506,History,53,2025-01-19,Good progress
S0768,2ed093d7-a677-4753-9775-114a5f825c72,Economics,78,2025-05-04,Below average
S0768,1f33ba62-2169-4adb-b024-19b004f8b426,Computer Science,47,2025-03-19,Good progress
S0768,f38147d4-4112-41bc-baed-b6a7fbfbec41,Computer Science,87,2025-02-17,Excellent
S0768,0797ddbb-830e-4fbb-aad1-439340bdcdd4,English,56,2025-01-18,Excellent
S0769,b0622403-37e7-4a9c-b8b3-2b0b91cc61df,Computer Science,42,2024-12-27,Below average
S0769,a1d88122-eec2-4877-a5b2-8746b596eda2,Science,87,2025-01-23,Below average
S0769,4ae37112-1cba-4c39-abeb-c7615eb6b50f,Math,51,2025-02-08,Below average
S0769,5297dcd1-e693-4333-8505-c820f0f3a3fd,History,46,2025-05-13,Needs improvement
S0769,d10a558e-38b6-4b9a-bd90-def4897aa189,Economics,65,2024-12-28,Needs improvement
S0769,cc97f478-84df-41f9-ae71-4db7c0d26e9f,Computer Science,73,2025-03-15,Needs improvement
S0769,13f78ff0-556e-4abc-b65d-64d4f37cd386,Science,63,2025-01-23,Good progress
S0769,d332c234-8a8c-4c4b-b3f8-9067e5e51f04,English,92,2024-12-08,Needs improvement
S0770,53185ebe-4130-4801-a7c2-29c40eae2a4f,Social Science,68,2025-03-23,Below average
S0770,b9759e4c-43bc-4789-a998-15d9e4361a5d,Social Science,53,2025-05-07,Excellent
S0770,576d28a3-8cee-4cbf-b1ff-1862c5f85d1b,Social Science,93,2025-01-06,Needs improvement
S0770,5fe46333-27c1-49d2-88de-866389abbeaa,Social Science,49,2024-12-30,Below average
S0770,94a43456-9f69-4d71-9184-d802aa9a6000,Math,63,2025-05-06,Below average
S0770,2080ec70-4059-4691-bbdd-af689fc4e97b,Math,57,2025-05-04,Good progress
S0770,a29a17d8-f68e-42bc-abb3-44efecdfbc6b,Computer Science,79,2024-12-06,Needs improvement
S0771,f25e3337-1c5e-4c7f-9cb8-c46b98aeb280,English,44,2025-03-17,Good progress
S0771,bbe08e6c-d67a-4c32-bf36-ca311606e022,Math,77,2025-03-09,Below average
S0771,fbcad589-704f-4e67-98b7-8588f56d5fd9,Economics,96,2024-11-28,Needs improvement
S0771,455f5cbb-26b1-4129-a81c-e84a3b51bc24,Computer Science,84,2024-11-25,Needs improvement
S0771,0054f5ee-eaab-4124-8d73-da88e85da793,Computer Science,82,2025-03-31,Excellent
S0772,90b392ed-7c76-480e-93fd-485d9e3da641,English,43,2025-02-26,Below average
S0772,aa5f8521-1412-45b8-a5d4-c413b53800fd,Social Science,54,2025-01-09,Below average
S0772,9cbe415e-0252-4b40-b74d-a9d5c13c0775,History,95,2025-03-20,Good progress
S0772,a2e35bf4-3854-43ff-b98e-5c7970af3c77,Computer Science,84,2025-01-18,Good progress
S0772,0acdad25-0c54-4e37-bc23-fccdcc4475e6,Math,55,2025-02-18,Needs improvement
S0773,f97753fe-86c5-4240-8c19-84112fdb957c,Computer Science,50,2025-01-14,Good progress
S0773,e4373e1a-5004-4918-aa1d-1f2dc9972b24,Social Science,78,2025-03-31,Excellent
S0773,7fafdabb-0236-4458-b430-344c78fb25a3,Math,79,2025-02-06,Below average
S0773,5821bbf4-8dbf-482f-a83b-869583deb9ad,Math,41,2025-02-23,Needs improvement
S0773,9c7fa305-36bf-4f30-a28a-b8344b5c1b92,History,81,2025-01-14,Excellent
S0773,1653a589-ad06-42aa-9fbd-2e268b169595,History,89,2024-11-24,Excellent
S0773,d0c93d25-01e7-4f75-bebf-6de74b479775,History,44,2024-12-28,Good progress
S0773,6bf12b4d-61b0-4e35-ac77-c48460a15e3c,Social Science,54,2025-01-08,Needs improvement
S0774,5b3e9cc0-853f-4832-bbc0-7883b3d01fcc,Social Science,76,2024-11-27,Below average
S0774,a031c1e5-0e5e-46e4-879f-a9bf32facec2,Economics,85,2025-03-23,Excellent
S0774,038a17c7-6678-4b8c-a1e2-70790f448925,Economics,66,2024-12-31,Needs improvement
S0774,c31bc547-2c53-4283-8f1a-fac4c08e9485,Social Science,87,2025-03-10,Below average
S0775,4e6058bb-30c7-4369-a59a-f9788feb6dc9,Economics,79,2025-03-28,Good progress
S0775,2773f357-6c73-44d7-b38f-3e71cf327f2d,History,76,2025-02-17,Good progress
S0775,1bf9f164-701c-4699-b79f-ed227d8fe36c,Economics,72,2025-03-03,Needs improvement
S0775,0c42c2c5-3477-4104-b4f2-1754c96e3f9f,History,91,2025-01-16,Excellent
S0775,9de4dbdd-0316-4556-aff5-b4a1ad3f83fe,Economics,76,2025-02-17,Good progress
S0775,461dc061-78bc-47fc-b19d-fc34e9ebe668,Social Science,68,2025-04-21,Below average
S0775,1c643a44-9061-4376-a606-ceba08f5a335,Economics,61,2025-03-16,Needs improvement
S0776,56c3b871-75d1-4dac-afbf-b19eac1f42cc,History,65,2025-03-28,Needs improvement
S0776,f5b9d8b8-f3b4-45a6-a3d9-9952df5a203e,Economics,55,2025-01-14,Good progress
S0776,697e4dd1-731d-412c-838d-176997b7a064,Math,76,2025-01-29,Below average
S0776,3756b8c6-4662-4692-affa-3a19cc397155,English,68,2025-04-08,Needs improvement
S0776,1ba7ce9d-6e47-49e3-8ed1-eec77c19638d,English,94,2024-11-25,Below average
S0777,14947dd8-25cb-48ac-b6c7-55b283cd0804,English,82,2024-11-30,Below average
S0777,03fb3e30-f9be-4331-81a6-0d262baac699,Computer Science,93,2025-05-08,Excellent
S0777,64868dfa-4999-4c0f-a905-b2c4d84a5b37,Math,86,2025-03-05,Good progress
S0777,a65c6eaa-e8b1-460c-9f68-560efbcd60d2,Social Science,51,2025-02-17,Below average
S0777,375b73cb-3d96-41ba-a218-6d510311fe84,Math,83,2025-01-07,Excellent
S0777,7fd9da25-7383-40ac-ac4c-b6593347732c,History,96,2025-04-10,Good progress
S0777,ddf31afc-0ac7-4345-ae02-5be2972867a7,English,48,2024-12-07,Good progress
S0778,0de9e314-a058-418d-a92a-e3ec42570529,History,73,2025-01-10,Good progress
S0778,73a137cf-5943-4b34-9d0a-c2f18dbe09ac,Science,51,2025-01-27,Excellent
S0778,3275904c-c789-47ea-b754-ad55109b356f,History,81,2025-04-04,Good progress
S0778,fe3a5b50-06a7-4cf8-a16b-ef09cfdd5d9b,Social Science,62,2025-04-27,Good progress
S0778,54cc7fcb-0416-45dc-86bf-8de0a30efe02,Computer Science,57,2024-12-09,Needs improvement
S0779,ee4a21d3-dfd2-4413-8c65-67d1036087f4,Math,61,2025-03-19,Good progress
S0779,385cae6f-985f-4b29-ae6c-300de961a448,English,96,2024-12-11,Below average
S0779,47537aad-1b7f-47cf-8863-6e8a777e0d91,English,90,2025-05-06,Excellent
S0779,6b961756-55bf-4640-882d-9e8f95029caa,English,61,2025-02-11,Good progress
S0779,24e3e1a6-3b2e-4e7d-9d6e-f63c7f3c3aa8,Economics,43,2024-12-21,Below average
S0780,ff292007-859d-43ad-b51d-f62c46b5b719,History,89,2025-05-09,Good progress
S0780,0e9e7882-4975-416e-9432-0eb9e17a212f,Computer Science,75,2024-12-21,Good progress
S0780,22ae6271-56f9-4412-b564-c0f54b9cb12d,History,87,2025-05-18,Needs improvement
S0780,776a384d-79df-41b5-8cc5-d937dfdb0753,English,89,2025-03-10,Excellent
S0781,f7b8dae2-6cd6-4622-9d23-0c75df110054,English,69,2025-03-28,Below average
S0781,300445d5-2985-44bd-877a-105f661e80c5,History,94,2025-03-30,Below average
S0781,dd036e59-064d-4643-bf54-7361171fc812,Economics,96,2025-04-12,Good progress
S0781,9647c23f-fb6f-4eff-b278-70fb35e5591b,History,60,2025-04-02,Excellent
S0782,f62e8764-49f9-4d17-bbb4-e04a1d70e967,Computer Science,65,2024-12-27,Good progress
S0782,91303fea-1d9f-41d0-a2c6-a51d379423e5,History,47,2025-02-18,Excellent
S0782,58b4c2fd-db4c-482b-8867-595b16b62188,English,77,2025-01-14,Needs improvement
S0782,b42b0346-80c8-4772-b86c-deec4ee0c443,Social Science,97,2025-05-07,Good progress
S0782,1c50e1a7-a7c1-4141-81f9-ec3f4d2aa249,English,93,2025-01-02,Below average
S0782,99ec63a6-84f7-46c1-9ab7-d8ce515bb869,English,89,2025-04-14,Needs improvement
S0783,6e95b81e-9c24-4c10-8c2a-472007512d42,Science,63,2025-04-05,Below average
S0783,2331d679-976e-4030-b5c1-49bd0fda9fe7,English,83,2025-02-11,Excellent
S0783,958f647e-8ad5-4395-9426-2dd0017d3276,Computer Science,58,2025-04-24,Excellent
S0783,76e49c77-969d-466e-9390-68a173311843,Social Science,62,2024-12-25,Excellent
S0783,1b1f4256-da3d-47cd-9fdb-5b2efd4f7b53,English,87,2025-04-28,Excellent
S0784,1b434eda-e5f1-4de3-8254-c32678b34c14,Science,86,2024-12-07,Needs improvement
S0784,bcac7808-2d50-429d-8b47-7d5811fd3843,History,64,2024-12-24,Good progress
S0784,7c3cdcc7-1a97-4b24-9764-fc87a37bd7dd,History,58,2025-01-14,Excellent
S0784,47e5354d-4e2d-4477-8932-6d82be9cecff,Science,96,2025-01-27,Excellent
S0785,3a423081-d68a-43a3-8ee2-9c088ecacc78,Computer Science,49,2025-03-13,Needs improvement
S0785,67dfc433-32f6-4112-a78b-cc5d36ea9472,Math,81,2025-01-12,Excellent
S0785,86dadd92-8bcb-4a15-b213-6d272b7e5c11,Social Science,44,2024-12-18,Good progress
S0785,89906aa9-5e78-43fa-a55a-dbf0cc9134dc,English,51,2025-04-10,Below average
S0785,37f1ee2b-76a9-4dda-8bf1-b45649474674,Science,71,2025-02-14,Below average
S0786,a36c32be-2097-48de-9775-5369bff59785,Computer Science,51,2025-01-10,Good progress
S0786,e655b30b-cf7b-447c-84c3-a10a83d456d8,Science,85,2025-04-11,Below average
S0786,dbe49f9b-6ce9-4490-a6d9-abb50e9910a8,History,56,2025-03-21,Good progress
S0786,c85fc433-68d9-488c-b77a-3c380746704a,Social Science,99,2024-12-26,Below average
S0786,4cfd8b60-1d1b-4df9-93c1-771927ba3406,History,62,2025-05-25,Excellent
S0787,0efd3d41-7c86-4f0b-abdd-47ecb5268ba3,History,42,2024-12-09,Needs improvement
S0787,4e578662-08d9-43f6-aa38-6c1ef424645d,Computer Science,73,2025-03-27,Excellent
S0787,8ab2a7e3-7019-4028-b374-79840455031b,Economics,72,2025-01-01,Below average
S0787,2a2226bd-d7d6-4d95-b615-c71fac745697,Science,81,2025-05-21,Good progress
S0787,9f1173a5-8048-466a-a998-4c2595dadc0b,Math,40,2025-02-24,Good progress
S0787,ea3695fd-cf51-499d-bdcf-f74b350ad833,Science,53,2025-02-22,Excellent
S0787,e2335deb-ab55-405a-aa42-d4c9d496bc4c,Math,58,2025-05-16,Needs improvement
S0787,fff0d5a2-3837-4d82-a563-b8bf584f49b2,Science,52,2025-05-17,Excellent
S0788,e7edefbd-3c01-46e4-bbd6-d4f552655a6f,History,63,2024-12-08,Excellent
S0788,5be3c3b9-0203-4323-8748-ebdeb378e662,Economics,68,2025-02-25,Excellent
S0788,e46af85e-1675-4fee-a913-057ff10a9e16,English,46,2024-11-29,Excellent
S0788,de472cc1-dfd4-4f63-9e09-46619aa77335,Economics,48,2025-04-21,Good progress
S0788,1bb02f57-c6c5-442a-a513-3e148b822c89,History,54,2025-02-26,Needs improvement
S0789,38626bd9-bf23-4952-af52-09dbce473565,Science,54,2025-04-19,Below average
S0789,cd6ed992-94b6-42c3-9508-f9c612fa0644,Computer Science,40,2025-04-10,Excellent
S0789,6c1c0d84-060c-47ef-8537-6c3e8a05c68d,Social Science,40,2025-02-19,Needs improvement
S0789,604008dc-8db9-47c7-a7ef-736357315758,Economics,66,2025-04-07,Below average
S0789,672a9812-46c0-4735-a037-8d2911519ee4,English,97,2025-01-08,Excellent
S0789,9173f9cc-5f98-4413-940d-25357f83b9c5,English,88,2024-12-18,Below average
S0789,4a3afeaf-a580-4dad-9484-9477ee39e065,History,93,2025-02-18,Below average
S0789,698749bb-4433-4520-b2db-7ce9332b8dac,Computer Science,59,2025-03-08,Good progress
S0790,c473ea53-c262-44cf-a9fc-8bc0bbafc485,Computer Science,66,2025-05-24,Below average
S0790,a334fb29-9378-4924-93b8-3e54e44aedc5,Economics,66,2024-12-19,Excellent
S0790,1d4b6302-3a84-408f-a4f1-d035a363c12f,Math,46,2025-05-17,Good progress
S0790,d41c998b-17aa-4e94-aa7f-da47e9f5ad6d,Economics,71,2024-12-09,Good progress
S0790,42fb0a24-e67d-459c-b4a7-d3a982440c80,Math,75,2024-12-10,Good progress
S0790,4e586e21-fd53-438e-a78c-fc75e7fddf92,Science,89,2025-03-31,Below average
S0791,8c479ff0-e0a1-46ad-8c1c-6958596a675e,Social Science,78,2025-01-03,Excellent
S0791,a6a563c0-3235-4f73-9945-f36c2ef19181,English,92,2025-05-24,Excellent
S0791,b9e8ef3c-7079-46d8-92ae-17155f0b6adf,English,92,2025-05-08,Excellent
S0791,33d45aa2-8093-4211-8322-e0de4cf5399c,Computer Science,46,2025-03-24,Needs improvement
S0792,07b09cce-a2c1-437f-9b4c-e87b7cbbca94,English,55,2025-01-15,Needs improvement
S0792,d7ae30d6-f59a-4819-ac37-6c576e741cde,Science,50,2025-03-04,Good progress
S0792,77333dab-bf6b-4e41-a04d-a0016531683c,Economics,80,2025-04-20,Below average
S0792,f0c2bd83-4211-49de-94f1-c611b1cc14cb,Social Science,82,2025-03-31,Excellent
S0792,952953e1-4b70-4ef0-b117-42938abaa940,English,65,2025-02-11,Needs improvement
S0792,3b2ed870-affb-49d8-8b99-2edabeb58f6f,Computer Science,64,2025-05-07,Needs improvement
S0793,fe35cea4-69be-43e1-9c48-4f88f66cddfe,Social Science,51,2025-02-13,Good progress
S0793,aaec8252-e499-431f-9d8e-beb7b47957fc,History,61,2025-03-19,Good progress
S0793,9ff22843-82ca-4cb8-b62a-5a33f8ce55c6,Computer Science,57,2025-02-28,Needs improvement
S0793,d015da75-1779-470a-a3f6-1c13b090b874,Math,56,2025-03-08,Excellent
S0793,1c9aba3a-a73f-4f7a-a830-8b679cfd1ced,Math,43,2025-05-16,Good progress
S0793,e56fcb0e-a1f4-4404-b595-40b12ca830e6,Computer Science,71,2025-05-10,Needs improvement
S0794,bb532ef2-e75d-4b22-8f9a-268a056ba1e2,Science,40,2025-05-12,Good progress
S0794,930b65b7-908b-4e08-8e0c-19c3fe1410fe,Math,64,2024-12-03,Needs improvement
S0794,2e885845-3dd3-45c9-9b35-9247cd989fb5,Science,55,2025-01-18,Below average
S0794,eeb1717d-0f8b-47bf-9656-1a789d0367ee,History,40,2025-03-19,Good progress
S0794,59a5a6c1-e93b-4b35-be84-91627e7dcc33,History,99,2024-12-27,Good progress
S0794,919b8f25-21d8-4795-97bb-70e3746bd835,Social Science,92,2025-04-10,Good progress
S0795,dc1a4d2e-14ac-48db-ba10-827ee760b143,History,96,2025-01-05,Needs improvement
S0795,37153148-bfb6-4474-9065-4de7d6e6833b,Math,79,2025-01-27,Excellent
S0795,89fafc31-bc3c-4089-9340-6136247b151d,History,99,2025-04-01,Good progress
S0795,183e8743-6f39-4f4e-bcf8-1e9cb88b6edc,English,63,2025-02-02,Needs improvement
S0796,5a48a091-07e7-4b09-8864-548519a6042a,History,62,2024-12-23,Below average
S0796,c466f7e6-17aa-4151-baa9-ef6c6ed910a6,Math,74,2025-02-16,Below average
S0796,6feede13-dcb3-4d5a-b15f-ecb4af3fd18c,Economics,83,2025-03-04,Excellent
S0796,4893a236-fbf4-4dc0-bf6e-f35a461331f9,History,45,2025-04-18,Excellent
S0797,6b87669f-fb19-4c39-ba5d-6903a115c4f9,Computer Science,85,2025-02-06,Excellent
S0797,20516a64-c23a-4c53-b7a0-fe22adaa341e,English,71,2024-11-28,Excellent
S0797,4b686509-7d5c-4778-87bf-7fd768b8bdb4,Social Science,73,2025-04-24,Excellent
S0797,f8372794-5ee8-47d7-a7be-89ef50611e13,Social Science,55,2025-02-21,Needs improvement
S0798,3d37ca9a-6051-40ba-96fe-7b9c33afc0b1,History,62,2025-04-27,Good progress
S0798,a218e93a-8297-407a-9e90-6b68422efe4a,Computer Science,93,2025-02-21,Below average
S0798,0f8a2df6-17cf-4541-8e91-6ca3ee1d9547,History,98,2025-04-21,Good progress
S0798,8e6114f1-8a37-4d9c-9896-5817bddd6588,Math,59,2025-02-01,Needs improvement
S0798,3e21d803-0f98-4332-b40e-c5aa6eb89e16,Computer Science,82,2025-02-18,Needs improvement
S0798,50ba0aff-3685-4fe1-9f9a-e1620f5f548e,Science,50,2025-05-13,Needs improvement
S0798,1babd408-4d7d-4b6c-9781-74395d7099e0,Economics,69,2025-05-06,Excellent
S0799,57bce6b1-ce6c-4979-823f-037b2a628d0e,Economics,87,2025-04-01,Below average
S0799,11138050-3c02-4d72-8a40-6441a54110ba,Economics,49,2025-01-30,Good progress
S0799,8c86daed-2187-49da-834f-d53e636166f1,Economics,54,2025-04-25,Needs improvement
S0799,b2e5218e-4a1b-490e-8d5a-e6616fa92e8d,English,72,2025-04-13,Needs improvement
S0799,41ba8921-0906-4720-91ff-687c95d87b88,Computer Science,96,2025-01-27,Good progress
S0799,6fece919-8590-4622-9b0d-db39ae31bfc5,Math,84,2025-03-23,Needs improvement
S0799,3d86d4d3-d2e9-4043-9b41-86de4f88e35d,Social Science,67,2025-03-03,Below average
S0800,c8762a7a-7ed0-4c1b-85ad-56e77246bcd5,Science,93,2024-12-26,Excellent
S0800,850f55f8-1cc1-4e33-a54c-8904aa0c169e,Economics,66,2025-05-01,Good progress
S0800,4a5e0b4e-41f5-470e-aed0-3856e7389064,History,93,2025-03-15,Good progress
S0800,7734be9f-e5ff-4d58-8dd8-7df9695ec482,Economics,100,2025-05-04,Needs improvement
S0800,c75ec452-0ad9-4e54-955e-b95f8d2e29fa,History,41,2025-03-16,Excellent
S0801,bed381fa-1c8c-4125-b8fe-0cdd39fa8935,Economics,69,2024-12-10,Good progress
S0801,56c8b958-a492-4223-b372-f01c6573e111,Computer Science,59,2025-05-16,Excellent
S0801,dbfbb36e-b10a-4e58-9878-4add71f8b6cc,Science,89,2024-12-01,Needs improvement
S0801,339ed3e9-026b-49ad-b905-84e4ea749d3e,History,60,2025-01-08,Needs improvement
S0801,3bf1bd90-64e5-410f-ad45-81f24fe7ebe5,History,66,2024-12-23,Good progress
S0801,d19ed1b8-92a3-491d-8a1f-8a30cf41af86,Economics,85,2025-04-19,Excellent
S0802,0bdadcdc-fd8b-4372-ba18-f6190cf5385f,Social Science,92,2025-04-01,Excellent
S0802,10263872-5cc7-4d9e-8641-a9b9dd3a5ed1,Science,74,2025-01-13,Needs improvement
S0802,0d4c5ed9-6436-44e7-9cc8-850fc0ae6eb7,Economics,74,2024-12-12,Needs improvement
S0802,227ee47e-41c9-4835-a852-8db3709436e6,Math,89,2025-05-19,Good progress
S0802,3175049c-5145-4198-be23-91ceb611e476,English,58,2025-03-23,Needs improvement
S0802,c19134e8-49c1-426b-bd45-210550758505,Science,58,2025-05-15,Below average
S0802,509879e6-2ae7-48eb-82cc-cfc1fa6cce72,Math,60,2025-04-22,Needs improvement
S0803,efcf2629-c121-4afa-b727-bc08d52d83cf,Science,56,2025-02-04,Excellent
S0803,8a64af6b-76b3-43bf-b6ae-709fcb1610d5,Economics,50,2025-04-07,Needs improvement
S0803,c7c3881e-de7c-414a-8781-d408a845ca9a,Social Science,75,2025-04-17,Below average
S0803,bb881513-6c87-4e43-8214-c1eb6e51084f,History,100,2025-04-07,Needs improvement
S0803,d17466a4-7904-49fd-aace-14e729db3c9d,Science,44,2024-12-08,Good progress
S0803,c52dfbb3-2b0d-4238-a7b8-55bb27167a10,History,89,2025-02-01,Excellent
S0804,4f3b4ab3-cc05-47ed-aad6-b6a68269c8e3,History,92,2025-01-20,Needs improvement
S0804,e2c231b6-68fa-4e04-89d2-a9fad18a797a,Economics,55,2025-05-04,Needs improvement
S0804,5bb29345-9412-4721-af66-81770f8dad25,Computer Science,75,2025-04-18,Needs improvement
S0804,d20ed138-9f68-47e8-b307-660dcfda04b7,English,94,2024-12-25,Needs improvement
S0805,b6950cd1-79b7-4540-a545-4453dc49e346,Computer Science,92,2024-12-18,Excellent
S0805,04c4f257-2c2c-426c-9c16-b5d0bba5c769,History,60,2025-01-30,Needs improvement
S0805,394e2936-edd2-4be4-a321-b01b302e8fd3,Social Science,59,2025-04-27,Needs improvement
S0805,dc555d27-818b-4512-9e84-6f9d378940fa,History,58,2024-12-12,Excellent
S0805,43ae905c-4d95-4c2b-856b-0f18d604829d,Computer Science,52,2024-11-26,Excellent
S0805,9c689af0-2591-4791-9000-bfce91540f10,History,61,2025-04-06,Below average
S0805,6e1b154b-d9cf-45b5-930e-2f66b40b3029,Math,79,2025-04-23,Excellent
S0806,053e06ab-bcf5-4848-83df-791132effe9d,Science,73,2025-03-08,Below average
S0806,93dcd779-526b-46d7-a342-d791b5eabcfa,Economics,86,2025-03-05,Needs improvement
S0806,c59234db-3d9e-4b3f-b7d2-b4ff2618fc88,Math,92,2024-12-02,Below average
S0806,0cd10463-4f27-414e-9721-3776663a3204,Science,46,2024-12-07,Good progress
S0807,a3ca43f2-6714-4995-b53a-98fdf31b6fcc,Social Science,79,2025-04-20,Excellent
S0807,10054f64-59f3-460d-9eff-044e67acea38,History,63,2025-03-06,Good progress
S0807,8fc6d698-3c1d-4101-847e-5e7c73ddbdd0,History,64,2024-12-01,Below average
S0807,53f6c4f6-5540-473c-aa3b-6ce85b2eba04,English,96,2025-04-07,Excellent
S0807,a6bbc698-0bfe-4995-8a81-4b983771407c,Economics,41,2025-05-18,Excellent
S0808,d408ee1f-f5ae-4a00-a995-93546b272470,Social Science,74,2025-03-09,Excellent
S0808,561eb3ce-20ea-44cc-aafe-82b100b638eb,Science,89,2024-12-19,Excellent
S0808,54831c12-c708-4f69-8ba5-0c950ebf2298,English,53,2024-11-27,Excellent
S0808,f1e5f8a7-f851-42f9-b90c-bacf6c063c39,Social Science,70,2024-12-20,Excellent
S0808,1a3d0eef-2929-41c5-9742-03436538bcd2,Computer Science,73,2025-03-14,Good progress
S0808,3e9c07de-6d62-4d56-800b-3704c6b04cdc,Science,99,2025-04-01,Needs improvement
S0808,0543dc19-e66b-4ccf-ad2b-4e0e066d71e4,Science,62,2025-03-07,Below average
S0809,44c9dcf6-cf40-4be1-af7b-a100ef628038,English,65,2025-01-07,Good progress
S0809,82b6ffff-96d8-4a36-b147-9fc8849fe70d,English,70,2025-01-31,Below average
S0809,018abf70-0060-4f9f-80e8-f085d3985ecc,History,86,2024-12-27,Below average
S0809,cc24eb7b-5885-4e29-9012-3f970794e8f1,History,82,2024-12-14,Needs improvement
S0809,8182aa86-cec3-4d6b-ac0f-0ef54cd81646,English,76,2025-01-17,Needs improvement
S0810,29528d42-a96e-41b1-84fd-40c6246e8835,History,71,2024-12-29,Below average
S0810,018feadb-0634-410b-a943-4d75d821fce2,English,53,2024-12-22,Needs improvement
S0810,363db741-cfd1-4e70-9d84-381e8cbc67d1,Computer Science,52,2024-12-20,Good progress
S0810,210c4e60-6b27-4fd3-92c4-58c0f3708039,Economics,40,2025-05-07,Needs improvement
S0810,33071170-0d51-42f5-9e17-6c1e88f5b674,History,83,2025-01-22,Excellent
S0810,51984c8b-36f8-4dd1-969a-ef6ba17fbb27,English,65,2025-02-06,Excellent
S0810,0e693de9-4cec-46fc-82e3-6d10849675bf,Social Science,90,2025-03-06,Good progress
S0811,9cedeec3-c4f8-4168-9f03-be9ee0831b78,Economics,58,2025-04-21,Needs improvement
S0811,bf394349-9e5e-41ab-b1b1-195f9b022685,English,83,2025-05-11,Below average
S0811,2ca04185-4f45-41f7-b2f3-0154ec5b378d,English,69,2025-05-21,Excellent
S0811,5d12d735-cf38-4727-b8b3-c8464590a9e2,Math,43,2025-05-19,Good progress
S0812,548ebb93-d4b8-4a7c-8a66-eaa2a04e832c,Social Science,46,2025-05-06,Below average
S0812,9d02c157-1658-48ec-a245-ee84d180eb2f,Math,73,2025-01-29,Excellent
S0812,8e7a1a70-dafe-42fc-8c02-9a1a038e4b28,Social Science,58,2025-03-15,Below average
S0812,b41fbfb2-19db-4806-8f87-6ab5aa9cd1d9,Math,90,2024-12-14,Below average
S0812,f2b59d23-ed72-4adc-86da-20760ae5629d,Economics,43,2025-04-01,Below average
S0812,80994cfc-1be4-44ee-8dcb-a1c73d4a6f41,Computer Science,72,2025-04-22,Below average
S0813,1adb2385-08a1-4d7f-90d5-939c1444ac9e,Computer Science,63,2025-01-18,Needs improvement
S0813,991dd163-eee1-4805-8825-085a6c1fd3ca,Science,54,2025-05-21,Needs improvement
S0813,2a1b4ca0-c363-4106-9f49-99ad1d5ae8eb,Computer Science,98,2025-04-07,Below average
S0813,b268e2b5-828c-42e9-a8d9-f985a0b6807b,Economics,51,2025-03-02,Needs improvement
S0814,0227d590-4cf5-4d5c-848a-d643f1f1b740,Economics,99,2025-03-28,Good progress
S0814,f90f4170-5a0d-4dbb-abbb-d867b1a16d64,Economics,79,2024-12-10,Good progress
S0814,4941c6af-b5f8-4258-b4ef-bff84bb441b8,Math,56,2025-01-21,Below average
S0814,e4e1193f-617f-43fa-b52d-2964f7f208e9,Science,100,2025-01-14,Needs improvement
S0814,b1f2de2b-8005-4e91-86fd-e5dc3e8d36ca,Computer Science,97,2025-02-08,Excellent
S0814,68bdc1f4-e55c-498b-8a7c-d1c5578a9a9d,Economics,41,2025-01-07,Below average
S0815,97c83daf-166f-4824-a0eb-fa51a774e5f9,History,42,2024-12-13,Excellent
S0815,b3d41e8a-9bfc-4539-8039-0b575a452d15,Science,44,2025-02-19,Good progress
S0815,c4a1445f-1d40-4f07-b596-ed569429e786,Social Science,92,2024-12-22,Good progress
S0815,2a282b22-c2be-4e39-87e0-66c87b49fe8b,English,74,2025-02-20,Below average
S0815,d8754b3d-d037-4405-ac47-3378420ceba9,Computer Science,52,2025-01-05,Excellent
S0815,6fe0a74c-ec1c-4c2e-b929-fb816bf531ec,Social Science,51,2024-11-24,Needs improvement
S0816,c6d76c14-37e3-4df9-a315-e1829d04e59f,Social Science,76,2025-03-27,Below average
S0816,4042ff9e-77f8-4587-8c04-ec1f4e6d529a,English,97,2024-12-28,Below average
S0816,54937aa5-c914-45c0-89de-f05fa583c6b9,Computer Science,93,2025-01-02,Good progress
S0816,fb1449e8-78f1-410d-80ae-b4fa2211d554,Math,90,2025-01-22,Excellent
S0816,37a28ee4-f7a2-44fa-a166-a54a6e0dd0a5,Social Science,75,2025-04-29,Excellent
S0816,b020e838-5512-4957-9018-1fcf0ff7f359,Computer Science,76,2025-03-15,Good progress
S0817,cb75c0e6-cce3-47e1-9c5e-e6b11290f48a,Science,95,2025-03-30,Below average
S0817,85162fd4-8bbf-4c99-97b6-0df95d70ec8f,Computer Science,67,2025-05-07,Below average
S0817,e24e352c-3ca7-4525-aee4-e61bb4f160fe,Science,66,2024-11-27,Good progress
S0817,c5b7b4ab-f92b-44f1-9b9c-aaffd59cb49d,Computer Science,52,2025-03-06,Needs improvement
