student_id,aspiration,skill,required_level,current_level
S0767,Scientist,Communication,70,39
S0767,Scientist,Research,88,65
S0767,Scientist,Coding,97,78
S0767,Scientist,Problem Solving,88,50
S0767,Writer,Communication,65,28
S0767,Writer,Empathy,69,53
S0767,Writer,Research,84,55
S0767,Writer,Technical Skills,82,43
S0767,Writer,Critical Thinking,80,50
S0767,Pilot,Empathy,67,63
S0767,Pilot,Leadership,98,86
S0767,Pilot,Creativity,80,73
S0767,Pilot,Teamwork,89,88
S0767,Pilot,Research,95,66
S0767,Engineer,Teamwork,67,38
S0767,Engineer,Leadership,63,50
S0767,Engineer,Technical Skills,88,63
S0767,Engineer,Critical Thinking,64,51
S0767,Engineer,Problem Solving,80,70
S0768,Data Scientist,Problem Solving,77,56
S0768,Data Scientist,Communication,75,41
S0768,Data Scientist,Teamwork,76,56
S0768,Data Scientist,Creativity,81,62
S0768,Data Scientist,Empathy,70,30
S0768,Doctor,Research,88,66
S0768,Doctor,Communication,72,33
S0768,Doctor,Problem Solving,100,65
S0768,Doctor,Coding,88,48
S0768,Doctor,Technical Skills,97,89
S0768,Writer,Critical Thinking,99,89
S0768,Writer,Teamwork,72,42
S0768,Writer,Problem Solving,99,88
S0768,Writer,Research,83,47
S0768,Writer,Coding,98,74
S0768,Artist,Coding,86,85
S0768,Artist,Leadership,67,62
S0768,Artist,Technical Skills,85,63
S0768,Artist,Critical Thinking,81,48
S0768,Artist,Creativity,85,63
S0768,Engineer,Teamwork,80,57
S0768,Engineer,Empathy,83,48
S0768,Engineer,Technical Skills,66,32
S0768,Engineer,Critical Thinking,63,60
S0768,Engineer,Coding,86,61
S0769,Data Scientist,Critical Thinking,90,60
S0769,Data Scientist,Technical Skills,71,31
S0769,Data Scientist,Leadership,66,54
S0769,Data Scientist,Research,87,86
S0769,Data Scientist,Coding,62,28
S0769,Scientist,Problem Solving,87,72
S0769,Scientist,Creativity,98,60
S0769,Scientist,Critical Thinking,74,43
S0769,Scientist,Research,93,85
S0769,Scientist,Technical Skills,75,48
S0769,Pilot,Empathy,99,68
S0769,Pilot,Teamwork,93,65
S0769,Pilot,Critical Thinking,70,66
S0769,Pilot,Problem Solving,96,90
S0769,Pilot,Technical Skills,84,72
S0769,Doctor,Critical Thinking,86,52
S0769,Doctor,Teamwork,62,61
S0769,Doctor,Leadership,77,47
S0769,Doctor,Communication,71,65
S0769,Doctor,Empathy,80,68
S0769,Teacher,Technical Skills,73,52
S0769,Teacher,Research,92,64
S0769,Teacher,Critical Thinking,65,34
S0769,Teacher,Coding,63,52
S0769,Teacher,Problem Solving,60,57
S0770,Lawyer,Technical Skills,66,32
S0770,Lawyer,Empathy,88,55
S0770,Lawyer,Coding,97,97
S0770,Lawyer,Critical Thinking,63,43
S0770,Lawyer,Research,71,34
S0770,Doctor,Empathy,82,60
S0770,Doctor,Problem Solving,76,64
S0770,Doctor,Communication,72,56
S0770,Doctor,Teamwork,98,88
S0770,Doctor,Leadership,73,62
S0770,Scientist,Teamwork,69,48
S0770,Scientist,Communication,92,52
S0770,Scientist,Problem Solving,72,57
S0770,Scientist,Empathy,61,48
S0770,Scientist,Critical Thinking,85,45
S0770,Pilot,Teamwork,87,50
S0770,Pilot,Creativity,60,44
S0770,Pilot,Communication,90,74
S0770,Pilot,Empathy,79,48
S0770,Pilot,Coding,74,74
S0770,Data Scientist,Empathy,88,48
S0770,Data Scientist,Coding,95,95
S0770,Data Scientist,Teamwork,95,64
S0770,Data Scientist,Critical Thinking,86,62
S0770,Data Scientist,Leadership,90,57
S0771,Data Scientist,Problem Solving,100,88
S0771,Data Scientist,Technical Skills,75,53
S0771,Data Scientist,Creativity,89,57
S0771,Data Scientist,Teamwork,79,65
S0771,Data Scientist,Communication,89,87
S0771,Doctor,Teamwork,85,80
S0771,Doctor,Empathy,73,48
S0771,Doctor,Critical Thinking,73,43
S0771,Doctor,Coding,80,79
S0771,Doctor,Leadership,86,85
S0771,Engineer,Technical Skills,83,77
S0771,Engineer,Critical Thinking,67,42
S0771,Engineer,Creativity,75,45
S0771,Engineer,Teamwork,95,77
S0771,Engineer,Empathy,82,54
S0771,Writer,Creativity,60,45
S0771,Writer,Leadership,77,69
S0771,Writer,Communication,87,87
S0771,Writer,Research,70,42
S0771,Writer,Teamwork,75,64
S0771,Lawyer,Communication,100,67
S0771,Lawyer,Leadership,89,88
S0771,Lawyer,Empathy,68,57
S0771,Lawyer,Creativity,98,79
S0771,Lawyer,Teamwork,60,59
S0772,Engineer,Empathy,60,49
S0772,Engineer,Research,96,81
S0772,Engineer,Technical Skills,98,58
S0772,Engineer,Critical Thinking,76,76
S0772,Engineer,Leadership,96,60
S0772,Writer,Leadership,96,74
S0772,Writer,Technical Skills,100,76
S0772,Writer,Empathy,77,55
S0772,Writer,Creativity,98,65
S0772,Writer,Problem Solving,65,37
S0772,Lawyer,Teamwork,97,88
S0772,Lawyer,Creativity,95,77
S0772,Lawyer,Critical Thinking,79,68
S0772,Lawyer,Empathy,70,64
S0772,Lawyer,Leadership,73,39
S0772,Entrepreneur,Problem Solving,75,61
S0772,Entrepreneur,Creativity,62,59
S0772,Entrepreneur,Coding,63,45
S0772,Entrepreneur,Teamwork,70,31
S0772,Entrepreneur,Critical Thinking,81,57
S0772,Teacher,Critical Thinking,98,86
S0772,Teacher,Creativity,60,23
S0772,Teacher,Empathy,81,49
S0772,Teacher,Leadership,91,80
S0772,Teacher,Teamwork,61,51
S0773,Entrepreneur,Critical Thinking,61,50
S0773,Entrepreneur,Research,80,58
S0773,Entrepreneur,Technical Skills,85,47
S0773,Entrepreneur,Teamwork,73,68
S0773,Entrepreneur,Empathy,92,65
S0773,Pilot,Critical Thinking,67,50
S0773,Pilot,Leadership,75,42
S0773,Pilot,Communication,90,72
S0773,Pilot,Teamwork,79,65
S0773,Pilot,Technical Skills,91,76
S0773,Data Scientist,Critical Thinking,86,78
S0773,Data Scientist,Technical Skills,91,65
S0773,Data Scientist,Creativity,75,75
S0773,Data Scientist,Communication,62,25
S0773,Data Scientist,Problem Solving,91,67
S0773,Scientist,Creativity,75,37
S0773,Scientist,Communication,88,64
S0773,Scientist,Technical Skills,91,75
S0773,Scientist,Teamwork,95,60
S0773,Scientist,Empathy,65,51
S0773,Writer,Empathy,74,43
S0773,Writer,Teamwork,83,58
S0773,Writer,Problem Solving,99,80
S0773,Writer,Coding,64,45
S0773,Writer,Critical Thinking,75,71
S0774,Pilot,Problem Solving,93,58
S0774,Pilot,Critical Thinking,90,55
S0774,Pilot,Teamwork,79,69
S0774,Pilot,Research,99,76
S0774,Pilot,Empathy,75,63
S0774,Lawyer,Research,94,76
S0774,Lawyer,Teamwork,60,26
S0774,Lawyer,Problem Solving,100,66
S0774,Lawyer,Leadership,92,69
S0774,Lawyer,Coding,86,72
S0774,Artist,Coding,81,72
S0774,Artist,Critical Thinking,64,55
S0774,Artist,Communication,63,60
S0774,Artist,Technical Skills,78,73
S0774,Artist,Problem Solving,85,68
S0774,Entrepreneur,Coding,82,46
S0774,Entrepreneur,Technical Skills,85,69
S0774,Entrepreneur,Teamwork,94,64
S0774,Entrepreneur,Leadership,62,50
S0774,Entrepreneur,Communication,68,61
S0774,Engineer,Coding,83,81
S0774,Engineer,Research,95,60
S0774,Engineer,Critical Thinking,95,62
S0774,Engineer,Teamwork,77,67
S0774,Engineer,Problem Solving,74,51
S0775,Writer,Empathy,64,38
S0775,Writer,Problem Solving,96,62
S0775,Writer,Critical Thinking,62,35
S0775,Writer,Teamwork,95,91
S0775,Writer,Technical Skills,74,53
S0775,Lawyer,Leadership,69,52
S0775,Lawyer,Creativity,78,51
S0775,Lawyer,Empathy,71,44
S0775,Lawyer,Research,81,58
S0775,Lawyer,Teamwork,86,79
S0775,Scientist,Technical Skills,81,59
S0775,Scientist,Research,65,35
S0775,Scientist,Coding,68,39
S0775,Scientist,Teamwork,77,42
S0775,Scientist,Leadership,78,49
S0775,Teacher,Empathy,97,59
S0775,Teacher,Communication,76,59
S0775,Teacher,Research,84,78
S0775,Teacher,Critical Thinking,88,74
S0775,Teacher,Coding,80,66
S0775,Pilot,Leadership,78,60
S0775,Pilot,Critical Thinking,91,91
S0775,Pilot,Empathy,87,56
S0775,Pilot,Technical Skills,79,79
S0775,Pilot,Problem Solving,98,94
S0776,Engineer,Communication,92,63
S0776,Engineer,Leadership,100,97
S0776,Engineer,Critical Thinking,61,33
S0776,Engineer,Teamwork,64,58
S0776,Engineer,Technical Skills,61,34
S0776,Pilot,Problem Solving,72,63
S0776,Pilot,Coding,82,50
S0776,Pilot,Critical Thinking,85,49
S0776,Pilot,Leadership,99,59
S0776,Pilot,Teamwork,92,91
S0776,Scientist,Critical Thinking,79,45
S0776,Scientist,Coding,100,62
S0776,Scientist,Teamwork,79,55
S0776,Scientist,Communication,81,65
S0776,Scientist,Problem Solving,64,60
S0776,Artist,Communication,86,83
S0776,Artist,Problem Solving,87,48
S0776,Artist,Empathy,65,50
S0776,Artist,Teamwork,95,84
S0776,Artist,Coding,67,37
S0776,Lawyer,Communication,95,69
S0776,Lawyer,Technical Skills,87,59
S0776,Lawyer,Empathy,93,84
S0776,Lawyer,Coding,73,36
S0776,Lawyer,Critical Thinking,86,56
S0777,Doctor,Technical Skills,83,46
S0777,Doctor,Leadership,78,43
S0777,Doctor,Research,85,71
S0777,Doctor,Creativity,88,53
S0777,Doctor,Empathy,90,57
S0777,Artist,Technical Skills,93,54
S0777,Artist,Empathy,90,82
S0777,Artist,Research,78,45
S0777,Artist,Critical Thinking,67,34
S0777,Artist,Leadership,88,87
S0777,Pilot,Leadership,94,65
S0777,Pilot,Creativity,76,48
S0777,Pilot,Coding,69,43
S0777,Pilot,Research,88,75
S0777,Pilot,Technical Skills,70,46
S0777,Engineer,Coding,81,42
S0777,Engineer,Teamwork,74,49
S0777,Engineer,Creativity,79,76
S0777,Engineer,Research,90,65
S0777,Engineer,Critical Thinking,68,66
S0777,Writer,Communication,61,31
S0777,Writer,Coding,79,39
S0777,Writer,Empathy,97,77
S0777,Writer,Leadership,99,73
S0777,Writer,Technical Skills,71,54
S0778,Writer,Teamwork,98,92
S0778,Writer,Creativity,68,53
S0778,Writer,Communication,64,46
S0778,Writer,Research,65,48
S0778,Writer,Leadership,70,65
S0778,Lawyer,Technical Skills,81,74
S0778,Lawyer,Coding,76,62
S0778,Lawyer,Communication,79,66
S0778,Lawyer,Research,94,85
S0778,Lawyer,Leadership,82,79
S0778,Engineer,Critical Thinking,97,89
S0778,Engineer,Coding,62,40
S0778,Engineer,Leadership,64,61
S0778,Engineer,Technical Skills,72,56
S0778,Engineer,Problem Solving,64,41
S0778,Scientist,Empathy,72,54
S0778,Scientist,Problem Solving,97,79
S0778,Scientist,Communication,69,36
S0778,Scientist,Technical Skills,75,53
S0778,Scientist,Coding,68,40
S0778,Pilot,Critical Thinking,64,47
S0778,Pilot,Leadership,98,68
S0778,Pilot,Empathy,85,67
S0778,Pilot,Creativity,69,55
S0778,Pilot,Coding,85,46
S0779,Lawyer,Teamwork,79,68
S0779,Lawyer,Research,71,57
S0779,Lawyer,Critical Thinking,78,74
S0779,Lawyer,Empathy,89,60
S0779,Lawyer,Leadership,97,88
S0779,Teacher,Teamwork,83,73
S0779,Teacher,Empathy,78,58
S0779,Teacher,Research,99,74
S0779,Teacher,Critical Thinking,60,21
S0779,Teacher,Leadership,61,55
S0779,Scientist,Communication,62,26
S0779,Scientist,Research,94,76
S0779,Scientist,Teamwork,61,51
S0779,Scientist,Creativity,88,86
S0779,Scientist,Coding,96,79
S0779,Engineer,Creativity,65,27
S0779,Engineer,Teamwork,99,68
S0779,Engineer,Technical Skills,67,37
S0779,Engineer,Coding,93,67
S0779,Engineer,Critical Thinking,71,49
S0779,Artist,Leadership,87,52
S0779,Artist,Teamwork,94,69
S0779,Artist,Technical Skills,77,53
S0779,Artist,Creativity,100,79
S0779,Artist,Coding,61,43
S0780,Pilot,Technical Skills,86,76
S0780,Pilot,Leadership,93,71
S0780,Pilot,Coding,74,50
S0780,Pilot,Critical Thinking,100,69
S0780,Pilot,Empathy,79,41
S0780,Entrepreneur,Communication,64,60
S0780,Entrepreneur,Coding,72,46
S0780,Entrepreneur,Teamwork,74,52
S0780,Entrepreneur,Problem Solving,78,66
S0780,Entrepreneur,Creativity,67,53
S0780,Engineer,Creativity,91,88
S0780,Engineer,Teamwork,87,69
S0780,Engineer,Coding,80,61
S0780,Engineer,Technical Skills,90,57
S0780,Engineer,Research,73,37
S0780,Lawyer,Empathy,90,52
S0780,Lawyer,Critical Thinking,65,64
S0780,Lawyer,Problem Solving,75,73
S0780,Lawyer,Leadership,73,59
S0780,Lawyer,Research,90,53
S0780,Scientist,Empathy,81,81
S0780,Scientist,Teamwork,70,31
S0780,Scientist,Leadership,89,64
S0780,Scientist,Critical Thinking,88,85
S0780,Scientist,Problem Solving,87,71
S0781,Engineer,Problem Solving,80,50
S0781,Engineer,Critical Thinking,88,61
S0781,Engineer,Creativity,65,47
S0781,Engineer,Leadership,60,36
S0781,Engineer,Coding,97,88
S0781,Teacher,Leadership,69,34
S0781,Teacher,Critical Thinking,86,73
S0781,Teacher,Coding,82,51
S0781,Teacher,Communication,77,75
S0781,Teacher,Empathy,95,63
S0781,Data Scientist,Technical Skills,79,61
S0781,Data Scientist,Teamwork,64,49
S0781,Data Scientist,Research,93,59
S0781,Data Scientist,Communication,68,48
S0781,Data Scientist,Leadership,94,83
S0781,Writer,Creativity,74,45
S0781,Writer,Technical Skills,73,58
S0781,Writer,Coding,94,91
S0781,Writer,Teamwork,84,78
S0781,Writer,Empathy,91,61
S0781,Pilot,Empathy,94,89
S0781,Pilot,Coding,63,63
S0781,Pilot,Critical Thinking,85,72
S0781,Pilot,Communication,66,66
S0781,Pilot,Teamwork,80,42
S0782,Pilot,Technical Skills,67,51
S0782,Pilot,Critical Thinking,60,44
S0782,Pilot,Research,92,65
S0782,Pilot,Leadership,92,63
S0782,Pilot,Creativity,67,40
S0782,Engineer,Empathy,74,39
S0782,Engineer,Critical Thinking,69,63
S0782,Engineer,Research,63,25
S0782,Engineer,Leadership,71,68
S0782,Engineer,Teamwork,62,23
S0782,Artist,Teamwork,93,55
S0782,Artist,Empathy,68,61
S0782,Artist,Problem Solving,84,49
S0782,Artist,Research,82,81
S0782,Artist,Technical Skills,96,64
S0782,Scientist,Empathy,99,66
S0782,Scientist,Problem Solving,74,50
S0782,Scientist,Research,76,51
S0782,Scientist,Coding,98,98
S0782,Scientist,Teamwork,100,74
S0782,Entrepreneur,Teamwork,74,41
S0782,Entrepreneur,Critical Thinking,69,60
S0782,Entrepreneur,Leadership,73,38
S0782,Entrepreneur,Coding,100,90
S0782,Entrepreneur,Empathy,71,56
S0783,Entrepreneur,Technical Skills,91,83
S0783,Entrepreneur,Creativity,89,87
S0783,Entrepreneur,Research,81,42
S0783,Entrepreneur,Communication,68,28
S0783,Entrepreneur,Leadership,80,79
S0783,Teacher,Teamwork,86,47
S0783,Teacher,Coding,85,62
S0783,Teacher,Research,88,57
S0783,Teacher,Empathy,85,54
S0783,Teacher,Critical Thinking,89,55
S0783,Scientist,Coding,92,52
S0783,Scientist,Research,76,44
S0783,Scientist,Teamwork,73,35
S0783,Scientist,Empathy,91,83
S0783,Scientist,Critical Thinking,60,58
S0783,Writer,Leadership,81,54
S0783,Writer,Empathy,92,56
S0783,Writer,Creativity,94,70
S0783,Writer,Teamwork,82,54
S0783,Writer,Problem Solving,79,47
S0783,Doctor,Empathy,61,34
S0783,Doctor,Creativity,64,28
S0783,Doctor,Leadership,91,69
S0783,Doctor,Coding,60,60
S0783,Doctor,Technical Skills,73,40
S0784,Doctor,Teamwork,95,61
S0784,Doctor,Problem Solving,60,55
S0784,Doctor,Critical Thinking,82,69
S0784,Doctor,Communication,64,42
S0784,Doctor,Empathy,60,60
S0784,Entrepreneur,Technical Skills,72,53
S0784,Entrepreneur,Coding,94,74
S0784,Entrepreneur,Creativity,95,77
S0784,Entrepreneur,Communication,71,50
S0784,Entrepreneur,Empathy,81,56
S0784,Artist,Teamwork,93,74
S0784,Artist,Problem Solving,73,45
S0784,Artist,Empathy,84,83
S0784,Artist,Technical Skills,66,33
S0784,Artist,Creativity,72,61
S0784,Data Scientist,Technical Skills,98,76
S0784,Data Scientist,Research,74,51
S0784,Data Scientist,Teamwork,69,53
S0784,Data Scientist,Empathy,86,49
S0784,Data Scientist,Creativity,72,45
S0784,Lawyer,Critical Thinking,97,96
S0784,Lawyer,Problem Solving,76,76
S0784,Lawyer,Communication,64,25
S0784,Lawyer,Research,75,39
S0784,Lawyer,Coding,80,45
S0785,Lawyer,Empathy,92,74
S0785,Lawyer,Coding,75,64
S0785,Lawyer,Teamwork,77,58
S0785,Lawyer,Technical Skills,83,52
S0785,Lawyer,Leadership,79,65
S0785,Scientist,Problem Solving,100,96
S0785,Scientist,Communication,70,61
S0785,Scientist,Technical Skills,95,70
S0785,Scientist,Empathy,97,76
S0785,Scientist,Coding,69,32
S0785,Doctor,Creativity,87,78
S0785,Doctor,Coding,94,70
S0785,Doctor,Communication,95,73
S0785,Doctor,Critical Thinking,68,62
S0785,Doctor,Leadership,62,60
S0785,Pilot,Research,64,52
S0785,Pilot,Creativity,71,31
S0785,Pilot,Technical Skills,82,53
S0785,Pilot,Problem Solving,61,42
S0785,Pilot,Critical Thinking,78,73
S0785,Data Scientist,Problem Solving,73,72
S0785,Data Scientist,Coding,71,50
S0785,Data Scientist,Communication,99,79
S0785,Data Scientist,Teamwork,92,59
S0785,Data Scientist,Research,95,72
S0786,Doctor,Technical Skills,98,67
S0786,Doctor,Research,77,67
S0786,Doctor,Creativity,100,75
S0786,Doctor,Problem Solving,60,26
S0786,Doctor,Teamwork,82,60
S0786,Lawyer,Critical Thinking,97,58
S0786,Lawyer,Communication,67,50
S0786,Lawyer,Leadership,75,55
S0786,Lawyer,Teamwork,73,37
S0786,Lawyer,Coding,83,45
S0786,Writer,Technical Skills,60,30
S0786,Writer,Leadership,63,48
S0786,Writer,Teamwork,87,56
S0786,Writer,Creativity,99,64
S0786,Writer,Research,92,54
S0786,Scientist,Creativity,63,57
S0786,Scientist,Research,82,71
S0786,Scientist,Empathy,90,60
S0786,Scientist,Coding,72,43
S0786,Scientist,Teamwork,78,44
S0786,Pilot,Teamwork,91,57
S0786,Pilot,Empathy,97,96
S0786,Pilot,Problem Solving,82,73
S0786,Pilot,Communication,96,90
S0786,Pilot,Research,94,76
S0787,Engineer,Problem Solving,81,61
S0787,Engineer,Critical Thinking,93,64
S0787,Engineer,Coding,92,83
S0787,Engineer,Research,80,51
S0787,Engineer,Teamwork,72,65
S0787,Doctor,Creativity,74,46
S0787,Doctor,Critical Thinking,75,35
S0787,Doctor,Communication,82,63
S0787,Doctor,Teamwork,62,39
S0787,Doctor,Coding,100,86
S0787,Teacher,Creativity,86,69
S0787,Teacher,Problem Solving,89,55
S0787,Teacher,Critical Thinking,83,80
S0787,Teacher,Leadership,86,84
S0787,Teacher,Research,99,85
S0787,Artist,Creativity,84,62
S0787,Artist,Research,92,72
S0787,Artist,Teamwork,64,63
S0787,Artist,Problem Solving,68,64
S0787,Artist,Leadership,78,53
S0787,Writer,Technical Skills,73,62
S0787,Writer,Problem Solving,70,69
S0787,Writer,Teamwork,85,81
S0787,Writer,Coding,82,72
S0787,Writer,Empathy,80,79
S0788,Doctor,Teamwork,92,64
S0788,Doctor,Empathy,96,76
S0788,Doctor,Research,61,42
S0788,Doctor,Creativity,89,49
S0788,Doctor,Problem Solving,62,62
S0788,Pilot,Leadership,64,36
S0788,Pilot,Communication,91,70
S0788,Pilot,Coding,99,95
S0788,Pilot,Research,89,71
S0788,Pilot,Critical Thinking,94,57
S0788,Artist,Critical Thinking,74,48
S0788,Artist,Communication,61,42
S0788,Artist,Creativity,77,46
S0788,Artist,Leadership,61,32
S0788,Artist,Problem Solving,100,99
S0788,Entrepreneur,Leadership,91,52
S0788,Entrepreneur,Empathy,84,64
S0788,Entrepreneur,Critical Thinking,68,38
S0788,Entrepreneur,Technical Skills,73,37
S0788,Entrepreneur,Communication,95,80
S0788,Scientist,Teamwork,97,65
S0788,Scientist,Empathy,70,62
S0788,Scientist,Communication,65,33
S0788,Scientist,Technical Skills,98,64
S0788,Scientist,Research,88,88
S0789,Writer,Teamwork,76,59
S0789,Writer,Leadership,82,78
S0789,Writer,Communication,85,47
S0789,Writer,Technical Skills,86,81
S0789,Writer,Research,73,42
S0789,Lawyer,Critical Thinking,78,40
S0789,Lawyer,Creativity,90,57
S0789,Lawyer,Problem Solving,80,66
S0789,Lawyer,Empathy,67,47
S0789,Lawyer,Research,62,54
S0789,Entrepreneur,Research,98,91
S0789,Entrepreneur,Problem Solving,96,90
S0789,Entrepreneur,Creativity,84,62
S0789,Entrepreneur,Coding,77,57
S0789,Entrepreneur,Teamwork,97,80
S0789,Engineer,Coding,96,76
S0789,Engineer,Critical Thinking,68,37
S0789,Engineer,Leadership,99,78
S0789,Engineer,Teamwork,92,52
S0789,Engineer,Empathy,85,82
S0789,Artist,Research,72,60
S0789,Artist,Communication,100,86
S0789,Artist,Technical Skills,61,52
S0789,Artist,Critical Thinking,63,37
S0789,Artist,Problem Solving,95,84
S0790,Data Scientist,Communication,78,57
S0790,Data Scientist,Critical Thinking,70,35
S0790,Data Scientist,Technical Skills,67,54
S0790,Data Scientist,Teamwork,76,40
S0790,Data Scientist,Problem Solving,89,57
S0790,Engineer,Technical Skills,74,65
S0790,Engineer,Research,84,60
S0790,Engineer,Empathy,65,63
S0790,Engineer,Leadership,73,38
S0790,Engineer,Teamwork,69,62
S0790,Artist,Teamwork,80,78
S0790,Artist,Coding,68,45
S0790,Artist,Leadership,80,76
S0790,Artist,Empathy,75,72
S0790,Artist,Critical Thinking,96,56
S0790,Writer,Empathy,71,45
S0790,Writer,Leadership,78,39
S0790,Writer,Communication,91,60
S0790,Writer,Problem Solving,61,31
S0790,Writer,Research,61,48
S0790,Entrepreneur,Problem Solving,82,60
S0790,Entrepreneur,Technical Skills,81,73
S0790,Entrepreneur,Leadership,91,75
S0790,Entrepreneur,Teamwork,69,62
S0790,Entrepreneur,Critical Thinking,85,49
S0791,Engineer,Teamwork,79,72
S0791,Engineer,Technical Skills,96,96
S0791,Engineer,Research,76,56
S0791,Engineer,Communication,76,40
S0791,Engineer,Problem Solving,63,36
S0791,Entrepreneur,Technical Skills,69,31
S0791,Entrepreneur,Problem Solving,69,50
S0791,Entrepreneur,Research,63,24
S0791,Entrepreneur,Coding,92,59
S0791,Entrepreneur,Empathy,84,57
S0791,Artist,Leadership,88,85
S0791,Artist,Teamwork,60,32
S0791,Artist,Coding,77,38
S0791,Artist,Empathy,95,57
S0791,Artist,Problem Solving,60,60
S0791,Pilot,Leadership,72,65
S0791,Pilot,Teamwork,83,60
S0791,Pilot,Critical Thinking,87,58
S0791,Pilot,Coding,89,69
S0791,Pilot,Research,71,64
S0791,Teacher,Leadership,100,84
S0791,Teacher,Creativity,77,58
S0791,Teacher,Technical Skills,82,81
S0791,Teacher,Problem Solving,88,61
S0791,Teacher,Teamwork,80,61
S0792,Artist,Research,83,44
S0792,Artist,Coding,75,36
S0792,Artist,Teamwork,94,57
S0792,Artist,Leadership,89,58
S0792,Artist,Communication,83,76
S0792,Pilot,Problem Solving,61,30
S0792,Pilot,Communication,78,69
S0792,Pilot,Technical Skills,70,63
S0792,Pilot,Research,70,70
S0792,Pilot,Empathy,72,42
S0792,Writer,Creativity,79,59
S0792,Writer,Leadership,71,56
S0792,Writer,Critical Thinking,71,56
S0792,Writer,Research,68,29
S0792,Writer,Coding,66,48
S0792,Data Scientist,Communication,91,54
S0792,Data Scientist,Critical Thinking,73,37
S0792,Data Scientist,Problem Solving,80,66
S0792,Data Scientist,Leadership,92,74
S0792,Data Scientist,Coding,72,72
S0792,Teacher,Research,60,22
S0792,Teacher,Teamwork,61,46
S0792,Teacher,Problem Solving,81,74
S0792,Teacher,Creativity,77,39
S0792,Teacher,Leadership,63,50
S0793,Scientist,Creativity,72,48
S0793,Scientist,Empathy,62,40
S0793,Scientist,Teamwork,90,81
S0793,Scientist,Research,63,35
S0793,Scientist,Problem Solving,72,67
S0793,Doctor,Teamwork,71,56
S0793,Doctor,Technical Skills,92,65
S0793,Doctor,Leadership,82,48
S0793,Doctor,Creativity,68,43
S0793,Doctor,Research,74,73
S0793,Pilot,Teamwork,72,70
S0793,Pilot,Leadership,73,40
S0793,Pilot,Empathy,88,51
S0793,Pilot,Problem Solving,77,67
S0793,Pilot,Critical Thinking,85,72
S0793,Teacher,Problem Solving,82,59
S0793,Teacher,Critical Thinking,64,43
S0793,Teacher,Technical Skills,85,46
S0793,Teacher,Communication,93,79
S0793,Teacher,Creativity,70,59
S0793,Lawyer,Empathy,100,100
S0793,Lawyer,Teamwork,98,94
S0793,Lawyer,Coding,96,91
S0793,Lawyer,Research,89,59
S0793,Lawyer,Problem Solving,61,56
S0794,Pilot,Empathy,89,82
S0794,Pilot,Coding,89,52
S0794,Pilot,Communication,81,56
S0794,Pilot,Leadership,91,58
S0794,Pilot,Creativity,81,41
S0794,Scientist,Coding,69,64
S0794,Scientist,Research,88,57
S0794,Scientist,Leadership,78,62
S0794,Scientist,Creativity,79,73
S0794,Scientist,Critical Thinking,82,58
S0794,Artist,Technical Skills,81,43
S0794,Artist,Research,93,82
S0794,Artist,Problem Solving,78,44
S0794,Artist,Teamwork,64,51
S0794,Artist,Creativity,69,35
S0794,Lawyer,Teamwork,71,32
S0794,Lawyer,Coding,83,61
S0794,Lawyer,Critical Thinking,92,75
S0794,Lawyer,Leadership,77,57
S0794,Lawyer,Research,88,76
S0794,Writer,Technical Skills,88,82
S0794,Writer,Communication,79,39
S0794,Writer,Leadership,96,91
S0794,Writer,Coding,72,66
S0794,Writer,Critical Thinking,62,46
S0795,Artist,Leadership,63,47
S0795,Artist,Technical Skills,82,55
S0795,Artist,Communication,76,56
S0795,Artist,Creativity,77,64
S0795,Artist,Research,64,24
S0795,Writer,Communication,87,67
S0795,Writer,Critical Thinking,66,57
S0795,Writer,Creativity,97,81
S0795,Writer,Problem Solving,88,77
S0795,Writer,Teamwork,96,59
S0795,Data Scientist,Communication,62,60
S0795,Data Scientist,Leadership,98,76
S0795,Data Scientist,Creativity,67,63
S0795,Data Scientist,Teamwork,73,35
S0795,Data Scientist,Research,65,54
S0795,Entrepreneur,Communication,66,44
S0795,Entrepreneur,Empathy,95,79
S0795,Entrepreneur,Research,69,47
S0795,Entrepreneur,Technical Skills,65,60
S0795,Entrepreneur,Creativity,94,64
S0795,Teacher,Problem Solving,95,74
S0795,Teacher,Communication,92,79
S0795,Teacher,Coding,65,52
S0795,Teacher,Teamwork,70,31
S0795,Teacher,Critical Thinking,90,68
S0796,Lawyer,Research,99,71
S0796,Lawyer,Critical Thinking,67,33
S0796,Lawyer,Creativity,65,48
S0796,Lawyer,Communication,94,71
S0796,Lawyer,Coding,79,65
S0796,Artist,Leadership,93,87
S0796,Artist,Communication,95,66
S0796,Artist,Research,72,65
S0796,Artist,Technical Skills,90,55
S0796,Artist,Coding,80,72
S0796,Scientist,Empathy,92,76
S0796,Scientist,Research,84,49
S0796,Scientist,Leadership,80,73
S0796,Scientist,Communication,97,88
S0796,Scientist,Teamwork,85,81
S0796,Entrepreneur,Research,69,41
S0796,Entrepreneur,Technical Skills,78,68
S0796,Entrepreneur,Leadership,99,96
S0796,Entrepreneur,Empathy,63,49
S0796,Entrepreneur,Problem Solving,99,92
S0796,Teacher,Leadership,65,59
S0796,Teacher,Teamwork,66,60
S0796,Teacher,Critical Thinking,91,89
S0796,Teacher,Coding,79,78
S0796,Teacher,Problem Solving,78,47
S0797,Scientist,Coding,92,89
S0797,Scientist,Research,83,75
