student_id,resource_id,resource_type,subject,usage_time_minutes,access_date
S0835,9a9d6cdc-0355-4704-82fd-76fead59be0b,Video,Science,16,2025-02-12
S0835,f8b0a559-1f30-4ef1-acd0-eb5adabde844,Flashcards,Science,8,2025-04-29
S0835,0ee19738-ed8d-4b74-8b38-575f1fe06bda,Article,Social Science,18,2025-04-01
S0835,8ed526c2-e74e-4d22-a886-28792e2aa6fe,Video,Math,5,2024-12-19
S0836,fc2d926b-4e2e-4277-912b-b4f32e87669e,Article,Computer Science,20,2025-01-22
S0836,4ad2bd65-53a2-4125-803d-d57b62a492c2,Article,English,18,2025-05-12
S0836,80619a4f-b615-45f9-b5cd-d7292bbaf7be,Past Paper,Social Science,25,2024-12-24
S0836,de60ae6b-96c5-4aa0-b5c2-5933e14cf060,Notes,Math,6,2025-01-28
S0836,9dd392a6-5fcd-41b9-ad76-543625691aaa,Video,English,22,2024-12-30
S0836,ceb5dc32-69f8-4806-9857-1367fab59de9,Article,Science,16,2025-04-20
S0836,41412f41-aecf-44af-9d04-f68644c117ef,Past Paper,Economics,29,2025-05-19
S0837,9d3238b3-1d71-408e-97a3-ef4d22d7021b,Past Paper,Math,12,2025-05-06
S0837,6496b9d3-0f02-4544-89dc-a999fb2cc176,Past Paper,Social Science,5,2024-12-08
S0837,9e271e1c-9eee-4020-9868-00f1c455833d,Past Paper,Math,18,2025-02-24
S0838,001fd906-a3c6-4913-b190-562f23a06b52,Notes,Social Science,2,2025-05-03
S0838,de3cfe8e-3546-402e-b9b4-a4da96dd7f67,Flashcards,Social Science,12,2025-03-20
S0838,4ce1f820-7b03-49a8-a250-1f092864a2bd,Notes,Computer Science,16,2024-12-26
S0838,636e6f66-abee-4286-8721-1b4c1d5b6015,Notes,Social Science,10,2025-04-20
S0838,d4121e16-a829-43d0-a440-cc403c1df1d1,Article,English,19,2025-01-06
S0838,124ae242-9535-4903-9415-5f68f36681e3,Past Paper,Math,16,2025-05-17
S0838,a8441140-3977-426d-86fd-f8381299bb51,Video,Social Science,17,2025-04-17
S0839,e754ef84-bb7d-4fa1-8e84-f54e35b01768,Flashcards,Science,30,2025-05-22
S0839,d55a4bcb-21f0-467c-9727-7121f75a9641,Past Paper,Science,11,2024-12-09
S0839,cbea6801-5649-43c3-9b3e-112e9ac93944,Article,Computer Science,19,2025-04-10
S0839,1fd726e7-15a0-4e9c-a59b-fc5293864d0f,Notes,Computer Science,3,2025-03-31
S0839,b5d59881-df9b-4f42-ba76-74a049a2bb5f,Video,English,23,2024-11-27
S0840,56453b29-0c25-4cb3-a0be-475425f2f1cd,Flashcards,Math,3,2025-01-18
S0840,bc69e3f8-7fb0-4ba2-9a83-c216341470e3,Notes,Computer Science,17,2025-02-17
S0840,9525f181-a2c4-4f34-b460-8c9cfeaf647c,Notes,Social Science,16,2025-03-08
S0840,6ff404d7-7755-41b9-9bd8-8869840a810f,Past Paper,History,21,2024-12-24
S0840,04b21c65-04d2-4340-95e3-55140c613b8c,Video,Math,25,2025-03-15
S0840,5ac8d86e-bc81-48d0-a331-b32668efc5e1,Past Paper,Science,20,2025-05-09
S0841,a4fc64cb-899d-43f4-b306-e711c26c3e18,Article,Math,14,2025-04-15
S0841,84b5b2fe-c603-4386-9b4a-ce4961e5dafc,Flashcards,English,29,2024-11-24
S0841,8d97f39f-6e3d-4598-82f4-89912debe1aa,Article,Science,10,2025-02-14
S0841,97848c7a-d821-4b64-be31-2c9d02f68dea,Flashcards,Math,8,2025-04-26
S0841,937de4b8-67db-492d-8b1a-cdf785570b81,Past Paper,English,7,2025-05-05
S0841,82c721dc-45da-4816-be14-330cd879fb7f,Flashcards,Social Science,24,2025-04-25
S0842,b0239d15-39b9-4418-acd2-ea49f7a061f1,Article,English,7,2025-04-02
S0842,a3d70753-da99-4adb-a15a-c38936591142,Article,Math,16,2025-04-25
S0842,e9bbe048-0a5e-4b53-a327-e5a3a627bfa3,Past Paper,Economics,5,2025-02-07
S0842,8e5d71c1-bc0d-4ab7-82de-f2fc8dbce767,Notes,Science,19,2024-12-19
S0842,faf1e4a6-de8a-4c9e-a058-480f1d6c7577,Article,Social Science,24,2024-11-25
S0842,41b7cbbb-d704-45e7-a2bc-6356ac098eb4,Flashcards,Social Science,15,2025-05-14
S0842,6e65fb74-c318-4d3e-b730-efd1fb838edd,Past Paper,Science,27,2025-01-31
S0843,520dab12-fb76-4f01-949a-35e3735d0e3d,Flashcards,Social Science,15,2025-02-25
S0843,5cf0df43-bf05-4647-b833-7c264282281f,Video,English,12,2024-11-30
S0843,dce4cc49-3dc5-4f1a-b76a-274a4ed1a44b,Video,Computer Science,25,2024-12-19
S0844,ccd1fb51-2d97-485d-85e3-4aee108b11c3,Flashcards,Economics,14,2025-04-11
S0844,593d8590-44a5-4c14-bdca-f543ab0ba071,Article,Science,25,2025-02-20
S0844,08b7d447-4d0a-41ea-8b5a-e541bc41b1b2,Article,Economics,22,2025-02-07
S0844,3247e8d5-8869-4be8-8233-0fde8af8e48c,Past Paper,Social Science,13,2025-03-14
S0844,a9a7b877-534d-440f-901c-aaf77a890aa3,Video,Computer Science,15,2025-05-24
S0844,baf04dba-fd8a-40ee-a44a-7e67a6afadf0,Notes,Computer Science,5,2024-12-15
S0845,cb106322-95e7-43fc-ba69-96056ad67eaf,Article,Science,22,2025-02-13
S0845,b8785882-6089-45fc-903b-78fa30318460,Video,Math,8,2024-11-24
S0845,67750387-7776-41e4-9a38-bef709dd9b46,Past Paper,Social Science,3,2025-03-29
S0845,bea5aef9-f6ca-4168-98f3-abc9ce264903,Notes,Social Science,21,2025-05-24
S0845,5ca243da-dff9-45d2-9355-95b701cdc7ff,Flashcards,English,8,2025-03-31
S0845,e80e9771-54df-44a8-951f-86396a0bab8c,Article,Social Science,15,2025-03-19
S0845,2caee83e-e427-4806-a19b-98eb9e12941b,Notes,Social Science,21,2025-03-16
S0846,327d8134-1d87-4033-9522-93de32f16597,Past Paper,Social Science,16,2025-02-14
S0846,3c5deecf-8ee8-4008-aa58-73733862109c,Notes,Science,21,2025-02-09
S0846,8d1d033f-5c84-40fb-9aa5-259b36e41480,Article,English,2,2025-04-01
S0846,2cbfebab-146b-42c8-99cc-e50512c24ba8,Flashcards,Computer Science,19,2025-02-05
S0846,7c84e559-0d6a-476d-ab24-5ec842fd118b,Flashcards,Computer Science,15,2025-03-28
S0846,ab2c14e7-5776-4051-b4e7-adfccf2e3727,Past Paper,Economics,14,2025-01-11
S0846,1a790f40-b79e-49e1-8c7c-ee6fe403e737,Article,Science,11,2025-03-01
S0847,df6eef0e-6830-44a7-b883-6e1e3ae04649,Notes,Math,8,2024-11-28
S0847,0af201f5-e0c7-44ed-b546-aad62a50b526,Flashcards,Math,10,2025-05-04
S0847,b8afc458-1f7b-429b-896f-5d8d502de614,Flashcards,English,11,2025-04-18
S0848,042cec89-cffe-4ae3-9951-7bd7386a3f45,Flashcards,English,17,2024-11-26
S0848,30783a3e-90d0-43a9-9b0d-8624f1b5150d,Video,English,24,2025-04-28
S0848,dcf4ad10-df4f-4200-abe7-dc82d39f94ac,Video,History,30,2024-12-15
S0848,8215a796-fec1-441c-9e75-95779c977d73,Past Paper,Economics,9,2025-01-27
S0848,aef42f80-43f6-434c-a09a-51460e3fd1b6,Article,History,19,2024-12-11
S0849,d3554526-fe34-49c9-8890-d18b2b273337,Notes,History,16,2025-03-14
S0849,fa58e853-e205-4c03-8a26-21992efe65db,Notes,Science,19,2025-05-14
S0849,d5af14d1-c86d-4d28-ac62-6a137ae87c0c,Past Paper,Math,4,2025-01-29
S0849,9806189f-bc8e-4f39-8ad3-a7cbce16c133,Article,English,20,2025-04-14
S0849,399cfbbb-fe66-4734-8e66-5ee466e19853,Notes,English,30,2025-01-14
S0850,c229ac27-1555-4814-87b1-f1f4f28e21e7,Notes,English,26,2025-04-21
S0850,6a325b0d-12a6-47eb-b73f-74a67b7070e3,Video,English,16,2024-12-23
S0850,fedf9e03-efce-45d7-8a6a-342ea00be8cf,Article,Science,24,2025-02-14
S0851,16cdbf45-746e-42ff-b435-5a7e8e9325b9,Video,Computer Science,3,2025-05-24
S0851,bb1252b6-c096-4974-8dd3-ebdaa15290ca,Past Paper,Science,15,2025-01-27
S0851,43067ae6-96ca-4e52-b2e4-c76f8894c407,Past Paper,Science,26,2025-04-27
S0851,87d3a0bc-dece-44e5-a2f9-c0cca1d4b26b,Past Paper,Math,13,2025-03-01
S0851,8747bcde-d4ed-4c16-842d-d48eaa13e9da,Flashcards,Computer Science,25,2025-02-28
S0852,d6b5557d-45d6-4780-9f71-6cf9d1b06aa2,Video,Economics,15,2025-04-14
S0852,76247e21-94f4-4998-931f-66ff2b199664,Notes,English,23,2025-04-12
S0852,7f77b50b-d574-421c-931e-ad48ca2ca852,Past Paper,Science,5,2025-03-07
S0852,b688fc2f-810e-49f2-acac-5bb1f94c03c6,Flashcards,History,19,2025-05-15
S0853,b761ce36-5c9e-4033-854b-91605a7bfa2e,Video,Math,22,2025-03-07
S0853,9aa60c76-46e5-490c-9266-10740a9fe12c,Flashcards,Science,23,2025-05-18
S0853,51385db2-e0a7-4c26-a278-18199f22a13c,Notes,Science,19,2025-01-24
S0854,832d5e3d-6e4f-4243-bbc1-188364fe3bcd,Flashcards,Science,5,2025-01-22
S0854,a3ecc7d2-2017-4eb9-8da7-88e97d590ddf,Past Paper,Economics,25,2025-02-13
S0854,38bbbd7b-6d93-42fe-ad27-b73ab516e6b3,Past Paper,History,14,2025-04-03
S0854,bffa48af-b77e-46c5-9310-1f4ae0145d14,Past Paper,Computer Science,12,2025-02-02
S0854,12ece4e1-046b-4e9a-9f1f-6a43701fac9a,Article,Math,22,2025-04-18
S0854,2dfd8d99-34e4-4949-8ab6-e6d05fb554e9,Flashcards,English,19,2025-04-02
S0855,7e5875ef-d5da-4efe-a1a9-aeed81d9c1f1,Past Paper,Economics,24,2025-02-24
S0855,ee93cce8-62d8-4483-ac75-67c2b7f37155,Notes,English,15,2025-03-05
S0855,3ec41b70-3924-4998-834f-f7beb8912581,Notes,Computer Science,2,2025-05-11
S0856,07f08bd8-8d1e-4a63-8429-2cd2effa4a70,Video,Economics,4,2025-05-18
S0856,d6f5afec-9e06-4514-a114-266cb12b0afc,Flashcards,Science,12,2025-05-23
S0856,3c6648b9-b0cd-4001-a073-f7b1af899949,Video,English,8,2025-05-11
S0856,ee7d440d-9c04-468b-aa7e-ff6dd076bfd7,Notes,English,10,2025-02-09
S0856,1be92f18-c6c3-4f9a-8bb6-4857a072c225,Notes,History,26,2025-03-31
S0856,8f095194-5ba8-4d68-b062-27f2ce956aef,Flashcards,Social Science,30,2024-11-27
S0856,4b9d533f-1c82-4d34-9284-3ff3d5c6d1eb,Notes,English,14,2025-02-11
S0857,bba7058a-a828-4370-b9f0-133cd79b2530,Notes,Social Science,21,2025-05-16
S0857,09db59da-9c66-4462-9499-c6e2cfe271e8,Past Paper,Social Science,2,2025-02-12
S0857,235955e6-b47c-426d-82cc-0c79cf43d15c,Video,Math,18,2025-01-24
S0857,aaee6166-f4b1-4c9f-8ec1-305b16f307f7,Flashcards,Math,11,2025-03-28
S0857,7495e6bc-0cae-4a23-bfda-9fce374885e7,Past Paper,Science,30,2025-04-19
S0857,9b553356-d525-4714-b3ba-b6b0db107547,Video,History,26,2025-02-23
S0857,3286b825-8d39-4a52-847d-a1c36eec4323,Past Paper,Economics,28,2025-04-16
S0858,38961d09-1f15-4fa8-8eb6-18da5bb37326,Video,English,8,2025-01-25
S0858,438b75b1-267c-4992-9eb7-175bd3adfe45,Flashcards,Economics,6,2025-01-08
S0858,7dfc0b6f-0d42-4133-9311-96d778c98cc4,Video,Science,13,2024-11-26
S0858,3add5b8c-6d95-45d3-962c-0202d8beaabd,Article,English,8,2025-02-24
S0859,6d5a0cd7-22bb-43b4-b7f0-8e4334da49ee,Article,English,19,2025-04-19
S0859,f690893d-dda5-41ef-94ff-dcc781c966a7,Notes,History,23,2025-03-16
S0859,6d2fae7f-b955-4075-898a-3142c7ea933f,Notes,Computer Science,16,2024-12-09
S0859,8ea738f1-335d-4bd6-9b37-d0e017819f58,Past Paper,Computer Science,9,2024-12-13
S0859,264355ca-efb6-4a80-a8f6-63a04b461244,Flashcards,Social Science,29,2025-02-12
S0859,3644d818-bc94-4dcd-bf03-3b9ffd6feaf9,Article,Math,25,2025-01-31
S0860,61456fbe-4688-4c8e-bf1a-d5d53f3d6357,Video,History,25,2025-01-31
S0860,6858d9f4-2e03-4418-a05a-72fa61350baa,Video,Social Science,19,2024-11-30
S0860,d54d0894-8a80-4af6-a807-76b2fe58a536,Notes,English,29,2025-02-20
S0860,f6b7ed29-e4a3-4cda-9c29-c87486471cbe,Video,Science,15,2025-03-17
S0860,793367a7-1788-4b0b-9016-2f3cc1d37a7c,Past Paper,Economics,12,2025-05-05
S0861,3c56ad06-ebe6-4aeb-9c24-bfaa6c364101,Notes,English,24,2025-04-10
S0861,2ab6796b-ac10-430a-aec4-8fbcca65046c,Video,English,23,2025-04-26
S0861,eab35ad3-ae7d-4679-9419-e8951e22aa13,Article,Economics,30,2025-02-26
S0862,9e7a2437-84e4-4b41-90b6-5fb4ce63789b,Video,Computer Science,8,2025-03-06
S0862,2d8e49b1-607c-49f1-bf02-c28be14e7841,Video,Computer Science,23,2024-12-06
S0862,00e332b4-27ee-4a59-8a60-64170d25d7b5,Video,Math,23,2025-02-16
S0862,0adade7b-7e8f-4c29-8b7c-d0b3f58a883d,Video,Science,25,2025-05-24
S0862,6ce020f2-1161-4ae2-bfb7-e768d6c29222,Notes,English,25,2025-01-03
S0863,1b6a69c4-b1ff-4039-9428-ef29b08bf6b1,Video,Computer Science,11,2025-02-17
S0863,68a5c400-c27f-41a1-b255-aecfac5316e3,Past Paper,English,27,2025-03-18
S0863,401f0714-4b4c-4958-8905-b87f5fe25aad,Past Paper,Science,23,2025-01-09
S0864,6132c59e-ca82-4ce2-ab49-9c73c3f4beb5,Article,History,12,2025-05-03
S0864,1d12f262-177b-43c1-b541-390d115efde9,Flashcards,Computer Science,23,2025-01-05
S0864,cd4c7ebb-13f5-4574-a228-9f33e141f61f,Flashcards,Science,2,2025-02-12
S0865,00a97aaa-10b5-4a04-922a-1df4ec4089fd,Video,Economics,24,2025-03-18
S0865,64ddf530-e602-4699-9f94-e81f4068326a,Video,Social Science,26,2024-12-06
S0865,17e3fa41-e327-4f1c-87d9-fdcfb03980db,Past Paper,English,4,2025-03-30
S0865,381dcbe4-0197-4a71-84ec-9ab516051a44,Article,Science,3,2024-12-15
S0865,50c6e9ba-308d-4928-900b-feec49453b99,Article,Science,30,2025-05-02
S0866,f7fa4509-7c35-48ff-a9cc-e81e6f1dac3d,Article,History,30,2025-05-18
S0866,1ca8c5d3-6c3e-4323-9f1c-4ad2da355df7,Video,Economics,18,2024-12-03
S0866,f58af0a7-3950-4dbc-96e8-32d7c1fab440,Article,Math,5,2025-03-11
S0866,2401a58d-22b8-40a5-bc9a-8354386dfdbf,Past Paper,History,20,2024-12-11
S0866,53ae7332-b320-4aae-8353-ae7ff81e638a,Video,Social Science,21,2025-03-12
S0867,c95aadd9-b0fd-4d56-9bb1-b1aa85ccd80a,Notes,History,5,2025-01-15
S0867,c8725c79-7ee5-45e7-8159-b15a78ab2743,Video,Computer Science,28,2025-02-02
S0867,98d38381-d429-499c-bb07-9762d30e5336,Video,English,28,2025-04-29
S0867,93a63bb8-992c-4562-bdaf-ebd5f0063c04,Article,English,30,2025-01-03
S0867,1e48e336-68b2-4d05-8bdf-a12eb0a288a8,Flashcards,Math,26,2025-03-11
S0868,13c170b3-c559-4b12-9f58-f1b06de0a467,Video,Economics,21,2024-12-29
S0868,4662b37d-5bc2-4c2b-8f18-90c9787b0935,Flashcards,Social Science,17,2025-02-28
S0868,523ed0e3-5e37-45c2-8ab1-a4e8482dd014,Article,Computer Science,18,2025-01-28
S0868,ac6c7a03-5c6e-467e-999c-19d65d1446a8,Article,Math,5,2025-05-16
S0869,2131f542-61c7-43a2-a009-f70a9f0430cb,Video,English,27,2024-12-09
S0869,62f50d09-8b19-452f-84ca-59c3135e9f49,Video,Computer Science,2,2025-03-06
S0869,df88c63a-42a6-491b-8af0-f531360a9638,Flashcards,Math,8,2025-02-07
S0869,a75ed4cb-d6b5-4676-a981-3454934ce7c6,Article,English,30,2024-12-22
S0869,e8f86066-e2ef-4576-898e-1709da1e2f06,Flashcards,Economics,26,2024-11-24
S0870,c8911251-cd7e-4866-b303-f60eb7b000d0,Notes,Science,7,2025-03-21
S0870,a9837f1a-165f-47b5-b943-007967314a8b,Video,Economics,28,2025-05-04
S0870,255344fe-200a-4184-9751-fbd076def706,Video,Economics,10,2025-03-09
S0870,b6b88f35-3626-4861-8684-8a57ab648f41,Notes,Science,11,2025-05-16
S0870,67d59261-152d-41c0-b9a6-4c40e3c50c09,Notes,History,2,2025-01-22
S0871,316e32c0-4135-43de-8922-7a8a3f7796af,Notes,English,6,2025-02-05
S0871,d5540c57-923b-4a43-8b5b-90c3ae1e001e,Past Paper,English,4,2025-02-19
S0871,19b404a1-ab87-4e75-a3a1-ae83ccff4243,Flashcards,History,4,2025-02-12
S0871,120603e4-7b2b-40a4-93dc-0a93b531e778,Flashcards,Science,2,2024-12-26
S0871,d2f653ab-3707-4c83-8caa-a59c18c2e1e2,Article,Economics,30,2024-11-25
S0871,85ea6513-2eab-45ad-b7ab-b87110f4c646,Past Paper,Economics,8,2025-01-13
S0872,5e23de83-f4ce-4a2e-8c19-09c971d53dab,Video,Science,5,2024-12-20
S0872,b414b466-994e-49d2-b3db-c7ff056a9bb0,Flashcards,Social Science,20,2025-04-16
S0872,5d5366f6-c0c4-4f86-95f2-cf5c1ec44404,Video,History,27,2025-02-06
S0873,a2b649a6-1108-4e42-a216-7f8d103fc185,Notes,Computer Science,15,2024-11-26
S0873,4f818f01-f027-4dd4-8566-2052d214dd25,Video,Economics,19,2025-05-09
S0873,e3ec9d78-e64d-4398-811c-6429b618fb8f,Notes,English,26,2025-05-24
S0874,7763b52b-48d5-4026-8f62-79246e59a886,Article,Social Science,5,2025-01-03
S0874,9d4bc0db-ab86-4bb9-b0d5-e187c1a91fa6,Flashcards,Economics,5,2025-02-24
S0874,045f79aa-7324-41d3-8a10-7c1473ce2627,Notes,Math,29,2025-05-17
S0874,03f41fd7-d26f-4c6c-89e4-62ca5a13e813,Flashcards,Social Science,4,2025-02-28
S0875,fefee8dd-e36b-443e-b6b9-9d35a6cc0f45,Article,Economics,6,2025-04-19
S0875,97b9abf8-4ba4-42f9-b4f9-4227eb892b8c,Notes,Computer Science,4,2025-02-26
S0875,a5e18797-105d-466c-b09a-f9a08b887c07,Flashcards,Social Science,30,2025-04-22
S0876,a02312ae-b707-4bc8-a47b-35a6971c4305,Video,History,29,2025-05-23
S0876,f716a7cc-e48b-4f30-a33f-4c1b2d87abbd,Video,History,13,2025-01-22
S0876,d733a3e7-f8f8-4e6d-a964-57d5e60a7e5e,Article,English,20,2024-12-01
S0876,81d9d9ea-151d-43e8-9111-89e3d2651ced,Flashcards,Math,16,2025-05-06
S0876,991c0f3a-dfb9-41b1-91ac-56e3626314b8,Article,Computer Science,4,2025-01-21
S0876,a7fd9d6e-d582-4bbe-ad40-4203cf117862,Video,Social Science,13,2024-12-21
S0876,c74dd4a8-821d-4bc1-85e5-33ef9f75762b,Flashcards,Math,16,2024-12-07
S0877,8a478ffc-ed4f-48d7-a47e-ea5ddf4ac5d1,Article,Math,12,2025-05-24
S0877,7d307f8e-9ff9-4702-837e-433356b0d5df,Flashcards,English,21,2025-05-06
S0877,35b1ee94-7a9e-495a-8a36-1a2fcf6856e5,Notes,Science,29,2025-02-09
S0877,cea611b3-2148-41d3-a5e9-3e1e6c579967,Video,Science,20,2025-04-04
S0877,6011a098-db78-4da0-9e62-30390fb547cf,Notes,Science,6,2025-03-20
S0877,e6fc055c-4d8b-4117-b92b-0a398687bd63,Video,Social Science,13,2025-02-02
S0878,4485b973-f82b-4840-b47c-d009b3acdb6d,Article,English,7,2025-04-19
S0878,1c8f4f09-c142-4c04-9bd0-d1c70e93ee3e,Flashcards,History,28,2025-01-28
S0878,726761a7-8010-4eae-864f-d1287be19e47,Video,Social Science,3,2024-12-05
S0879,089a26aa-d694-460f-aac7-6e3b55a2c515,Past Paper,Science,16,2025-03-01
S0879,49fab760-a0a1-438b-9bbd-dc9228b98005,Article,Math,26,2025-01-03
S0879,c7ef8805-3604-4abe-8b8b-c328dbfae4eb,Past Paper,Economics,13,2025-04-26
S0880,0575dd21-461b-4eb8-b244-2a415eb9e30c,Past Paper,Math,3,2025-02-17
S0880,d779ed64-ee5d-4fe4-9ef6-34040ea1f71d,Article,English,24,2025-01-07
S0880,43e58d2f-d56d-4608-8570-58b5b573fe9c,Article,Computer Science,5,2025-03-26
S0880,ff5b03cb-66bc-4c52-894b-0f05c95fc79f,Notes,Economics,6,2025-04-01
S0880,1225e1bb-7e36-4835-ab2b-8f91363da745,Flashcards,Math,30,2025-01-18
S0881,f20e2e3f-6c21-43a4-b3c1-fb3ae1751493,Flashcards,Social Science,2,2025-01-22
S0881,adb97f70-8e7e-45dc-a0d6-b60f43b48fc4,Flashcards,English,11,2024-12-02
S0881,6c4a844f-4859-457e-9f52-34925ff80199,Notes,Computer Science,15,2025-04-16
S0881,2c0ab38d-2599-4852-827d-9a5efc7e8544,Notes,English,18,2024-12-11
S0881,23adca1f-cd28-4161-8e17-40c3402f17b1,Video,Economics,19,2025-01-29
S0882,ce4efbae-5cec-409b-ac5e-733bfe0d1608,Article,Social Science,18,2025-05-03
S0882,f13dd484-9ece-446d-8af0-4a6cde222862,Notes,Social Science,18,2024-12-19
S0882,8f86e0b9-dff9-41c4-8dd1-1d236d4880f8,Past Paper,History,17,2025-02-14
S0882,6fe5ca00-ff0f-4646-b882-e0f2f1b3a46b,Notes,Math,27,2025-01-16
S0882,af0424cb-df65-48fe-afb4-e1e7825d1797,Notes,Computer Science,13,2025-02-26
S0883,a833db4e-d7be-4620-b0f9-3709ae494c3e,Video,Science,5,2025-04-15
S0883,ea99507e-2509-448d-96a6-3df27f75f6c8,Notes,Computer Science,12,2025-04-24
S0883,5df4db62-401c-41dc-ad51-d779943210b3,Past Paper,History,28,2025-01-31
S0883,c41332ef-5ba5-4f78-a98d-c2c75af9b2f1,Past Paper,Math,3,2025-03-10
S0883,70d69ed1-e84f-49c4-9898-0be33a62db1f,Flashcards,History,18,2025-01-20
S0883,41e2c1e1-bddb-4a5c-882b-40fa29551151,Article,Economics,14,2025-04-29
S0883,b74f153c-9576-4f7d-80c2-4b5323981a1c,Flashcards,Science,2,2025-01-08
S0884,6b7e9e9c-a325-4029-bc6c-b3c9308cc858,Flashcards,Economics,25,2025-01-22
S0884,73332331-58c3-4a84-8719-a659576bee8a,Article,Economics,13,2024-12-12
S0884,fedde55e-ebd0-434f-a14e-66434c1b0113,Flashcards,Economics,4,2025-04-23
S0884,f88c5c56-9d46-4a9c-8dcf-da0f982043de,Article,Economics,7,2024-12-09
S0885,30201b40-5a45-4721-a803-d8b8110443c6,Video,History,9,2025-04-03
S0885,867f9554-5c84-4743-9b8e-ff684e157e0c,Video,Math,24,2025-05-07
S0885,ce0d4688-3a71-4522-9c89-498e02e0e7d4,Past Paper,Economics,3,2025-01-18
S0885,ae0a9ab8-9750-48e8-9840-939d14f9a725,Notes,Social Science,15,2025-01-01
S0886,05d6640c-ca8c-4213-a929-0fa05dbd1885,Past Paper,Social Science,19,2025-01-28
S0886,66c275ac-879e-4f0b-95af-a8bd6a5d5335,Video,Computer Science,29,2025-03-30
S0886,8733074e-a5f5-467b-996e-684723adcd19,Past Paper,History,27,2025-05-17
S0887,3b5b7d0e-a5cb-4b58-8ba6-1bb826a2db4d,Article,Social Science,10,2025-04-30
S0887,8b13a5a8-2f30-4c9b-9a0c-eac16b7cfc3d,Article,Economics,15,2025-01-13
S0887,65d1c7e9-faea-4925-8ad4-8fd0ad7ad0ba,Article,History,21,2025-03-04
S0887,a6124d2d-2ce9-4599-bdc4-f91fb3add10a,Video,History,8,2025-03-13
S0887,83be6443-8e91-471a-a95c-923c94c6408d,Past Paper,History,2,2024-12-13
S0888,b63cd621-c7ef-4f0d-978c-7911b2c8291f,Video,English,18,2025-01-26
S0888,400fdb55-2216-43a3-a84b-68cbc5ab1dc6,Video,History,10,2025-02-07
S0888,e97b3b16-f2bb-4b49-b3ae-72fb32cab455,Video,Computer Science,7,2025-01-26
S0889,afd7006c-ace2-4920-b425-e7f8c785d841,Video,Science,17,2025-02-14
S0889,1dbdfe42-bc27-4b80-91ff-41f7b7e4e0d4,Past Paper,Science,25,2025-02-10
S0889,d8da2584-f746-4251-a12a-d8b9aa408690,Article,English,23,2025-05-01
S0889,78b72fa1-c278-466b-b5ee-92cc1cbbfbe2,Article,Economics,2,2024-12-08
S0889,abd94a95-d8d6-4b27-814f-1bfe7c6e83ad,Past Paper,Science,29,2024-12-26
S0889,9cad45f8-a169-4779-bc68-4c9d67167491,Past Paper,Math,17,2025-01-16
S0890,36c7e082-a3cb-4401-b17e-d680e1a6f10c,Notes,Science,17,2025-02-09
S0890,7f991795-d763-46de-b8d9-c9396f443f32,Article,History,14,2025-03-29
S0890,d1337136-ab46-48c9-b59d-8d723f262e41,Notes,Computer Science,7,2025-01-23
S0890,e3e938a2-6acb-4202-8dc0-c9d7c5540d94,Flashcards,English,21,2025-02-15
S0890,f0d9c044-f8c0-449b-8849-3d0ae37696ea,Article,Computer Science,5,2024-12-07
S0890,8e104a01-a0a4-4dc2-bed2-54b1faf65b4d,Article,Math,24,2025-02-06
S0890,c3c74e43-b31c-40fe-a681-53c26493ff1d,Video,Economics,22,2025-05-02
S0891,9f40661e-df37-4623-ae64-6bf81fd7cd8c,Flashcards,English,4,2025-03-21
S0891,bb5d261d-9349-4108-81aa-3043c92e50b7,Notes,History,30,2024-12-28
S0891,82c3617d-546f-4cbe-9b98-165e7b2cbca2,Video,History,11,2024-12-15
S0891,f72aa120-a699-4c98-84db-a95583431d2d,Article,Economics,30,2025-01-22
S0891,3210eaf0-77b5-45d1-ac56-56662addbf88,Article,Math,30,2025-04-07
S0891,7586c6ea-cb57-41b4-8648-569f8b9a36d6,Article,Social Science,15,2025-04-10
S0892,1fac4cac-5514-482a-abe1-0dbef46bebfd,Flashcards,Computer Science,9,2025-04-05
S0892,5f00342b-69f9-4db0-a54d-8172d0535f6c,Notes,Economics,20,2025-05-24
S0892,bfef3679-d1c0-48a4-8ba8-778959ea2277,Notes,Math,9,2025-04-11
S0892,8e844650-6658-40ff-b290-b42a015c0729,Article,Economics,13,2025-05-19
S0893,5b7ea1e5-f638-4f4b-8779-97d3f516ef86,Flashcards,English,6,2025-03-27
S0893,a01933a8-2915-4b0d-8452-43f3634a3d44,Flashcards,English,16,2024-12-18
S0893,11d9cc60-9d54-49d3-ada7-c5defdfa7533,Flashcards,History,28,2025-01-04
S0893,ed4e7f86-fae2-4383-b659-43c561584991,Video,Computer Science,9,2025-01-09
S0894,73d06226-2faa-4bbc-b465-67aa091e0911,Past Paper,Economics,6,2025-04-25
S0894,44a73e89-fec7-4c16-9a4f-3b81004283f4,Article,Economics,21,2025-02-27
S0894,807cf8af-3f0a-4a02-8dae-a44c9979dbd0,Flashcards,Math,19,2025-03-15
S0894,a03f8f35-3026-45a5-bf4d-e33aabbfadb3,Past Paper,Math,6,2025-04-03
S0894,43c8495d-d4e0-4611-b9f2-4fe5daf4b311,Flashcards,Economics,4,2025-03-01
S0894,58daaac3-57a1-4f04-98ef-66244704fc29,Flashcards,History,24,2024-12-29
S0895,195122dd-3453-49ec-bafc-52073487b65f,Notes,Computer Science,9,2025-03-10
S0895,9522597c-54ba-448e-b980-e29742cfc35c,Video,Math,4,2024-12-01
