student_id,task_id,subject,status,assigned_date,due_date,completed_date
S0804,35664c8a-a399-4d07-9423-9835b716c6dd,Computer Science,In Progress,2024-12-23,2025-01-02,
S0805,4a432863-6127-40a6-8cae-6527c30d7395,History,Completed,2025-03-20,2025-03-21,2025-03-21
S0805,b70a79e2-528a-478b-aef6-3fae177af011,History,In Progress,2024-11-26,2024-12-08,
S0805,a67ad596-81c6-4fce-8c71-5e7ea9a8e71d,Math,Overdue,2025-02-17,2025-02-23,
S0805,8980d6cf-fcee-4d1d-97a0-e37483a3c2cd,Science,Completed,2024-12-13,2024-12-15,2024-12-15
S0805,a525738e-93d9-4dad-82ed-af016ef62d7b,Economics,In Progress,2025-04-28,2025-05-04,
S0805,fb8ffd2b-55d5-4aa3-a86b-a6fba5b2fd7b,Social Science,In Progress,2025-05-06,2025-05-08,
S0805,4fb79aae-c365-4e15-810e-a41a1fea3916,English,Overdue,2025-04-30,2025-05-07,
S0805,de5fa403-65d5-425f-a51f-b81677f9f44b,Computer Science,In Progress,2025-01-27,2025-02-01,
S0806,d0f1444b-ce63-4367-b108-497407102ae0,Math,In Progress,2025-01-08,2025-01-15,
S0806,fad90f64-dd03-4410-9b7a-d402662a294a,Economics,Overdue,2025-05-24,2025-06-02,
S0806,c61f1139-721a-4271-bc49-bcc96eaa740f,Science,Completed,2024-11-24,2024-11-26,2024-11-26
S0806,45c347fc-3478-432f-96f2-a002607ae7e2,Economics,In Progress,2025-05-23,2025-06-05,
S0806,b3048626-ff3a-47b7-8dec-caf9652b56e4,English,In Progress,2025-04-15,2025-04-22,
S0806,99ddb929-fdc1-40b9-ad39-527acda6194f,Math,Completed,2025-01-15,2025-01-16,2025-01-16
S0806,334a744b-062a-4e9c-85c0-14e1e2530858,Science,Completed,2025-05-13,2025-05-19,2025-05-19
S0806,6c8b2438-9b64-4168-9eaa-2dbe7f1fbde6,Math,In Progress,2024-12-28,2025-01-02,
S0807,3572a28d-c250-4485-8bdb-6e575dcd9814,English,Overdue,2024-12-14,2024-12-19,
S0807,5016372d-ac2f-4cee-b0e9-2d96c4819fa9,History,Completed,2025-01-09,2025-01-13,2025-01-13
S0807,3d5c573a-2ca9-4f40-930c-91b80f76ffa6,History,Overdue,2025-04-08,2025-04-11,
S0807,9d4aa558-9257-4278-8301-219cb5b901f0,Social Science,Overdue,2025-02-10,2025-02-18,
S0807,37d45573-5a01-45d6-80a8-3b72595f9d96,Economics,Completed,2025-05-22,2025-05-30,2025-05-30
S0807,3dabd85f-1666-49bb-98b2-b542b95a2281,History,Overdue,2025-01-26,2025-02-06,
S0807,66eb0c05-6ac1-4368-a1cc-84efcfa15517,Computer Science,Completed,2024-11-30,2024-12-03,2024-12-03
S0807,432a74a9-1af6-4b20-8dbd-4d8a280fd67a,Computer Science,In Progress,2025-02-01,2025-02-10,
S0808,98f4981c-d012-4a6b-993d-10ce2aa1afcd,English,Completed,2025-03-05,2025-03-13,2025-03-13
S0808,4d148fac-d68c-4f8a-b7de-6a3a6adec970,History,Completed,2025-03-23,2025-04-03,2025-04-03
S0808,cd586133-cf4d-48ab-b3e4-0ad0bdb5ac65,English,In Progress,2025-01-31,2025-02-14,
S0808,eaec38b7-1d16-4558-951a-cf8dca544b19,Math,Completed,2025-02-14,2025-02-21,2025-02-21
S0808,40a307da-f874-4b6f-bf0b-3e93fadb57c8,Economics,Completed,2025-04-24,2025-05-04,2025-05-04
S0808,0fb6f48d-8c4c-43ce-8ad1-e8455f9a0bca,English,Completed,2025-01-03,2025-01-17,2025-01-17
S0808,2af5f334-b104-4462-8f00-511c2df06d70,Social Science,In Progress,2025-04-02,2025-04-08,
S0808,1a336c6a-f78a-4dfb-a86c-0d6c9aadedea,Math,Completed,2024-12-07,2024-12-10,2024-12-10
S0809,28b63393-cfcc-4f43-9eb3-746212135d58,Science,In Progress,2025-04-06,2025-04-11,
S0809,282717b4-6e3d-44b8-aade-68428cfb3516,Social Science,Completed,2024-12-10,2024-12-12,2024-12-12
S0809,cd762bcc-f41c-428c-9422-0e92fbecd1a0,Computer Science,Overdue,2025-04-11,2025-04-19,
S0809,3f2a5471-e6bd-47b0-94aa-ae9a9332dff7,English,Completed,2025-05-14,2025-05-21,2025-05-21
S0809,25b38f7b-6ed0-4dcf-b9e6-92422ebadd9c,Science,Completed,2024-12-02,2024-12-08,2024-12-08
S0809,25ee5a32-4f6c-4283-8d03-857019a0a400,Science,Overdue,2025-02-12,2025-02-20,
S0809,3b3d1dd5-92d3-4777-a033-7a950b6678d0,Science,Overdue,2025-05-18,2025-05-27,
S0809,9260db0e-7e5c-49ff-ab9b-e9e66f98a2d3,Math,Overdue,2025-03-05,2025-03-19,
S0809,b3de36d0-9ec4-4b9f-b191-a46f36165458,English,In Progress,2025-04-17,2025-04-24,
S0809,b094d467-0835-4c53-8eb3-f7e84f22b39c,Computer Science,In Progress,2024-12-12,2024-12-25,
S0810,c8c2ca69-b1d8-481f-a142-454d3493d14d,English,In Progress,2025-02-23,2025-03-07,
S0810,053b04dd-09a6-44af-ade7-0ccab8034341,Math,In Progress,2025-01-23,2025-01-29,
S0810,6fc096e6-edbe-419e-8df8-2264fc9b2d2d,Science,In Progress,2025-02-20,2025-02-22,
S0810,852d2fc9-975c-448f-97ee-792c612f1d28,History,In Progress,2025-02-11,2025-02-25,
S0810,cf252e8c-e59f-4e28-8e3a-893d988be473,Science,Completed,2025-03-12,2025-03-13,2025-03-13
S0810,4819e3f7-7307-45c8-abe4-50667e8c02d4,Social Science,Overdue,2025-02-06,2025-02-15,
S0810,463f527e-6a5a-4d36-bd07-01512b379807,History,Completed,2025-05-20,2025-05-28,2025-05-28
S0811,e002b681-ccae-4cb4-b8e6-61de81d56d73,Math,In Progress,2025-04-28,2025-05-12,
S0811,5f4ecb0c-8b46-4021-8cc4-9dc8c59f0566,Science,Completed,2025-05-06,2025-05-18,2025-05-18
S0811,f061673e-b26b-4524-9803-47638fb4f4c1,Math,In Progress,2025-02-17,2025-02-18,
S0811,42c38561-9039-4189-a1bd-6e6eb914521c,English,Completed,2025-05-14,2025-05-19,2025-05-19
S0811,d971c534-44f5-41fc-bfc4-7304cf2b7882,History,Completed,2025-05-21,2025-05-22,2025-05-22
S0811,1a44cb2f-4c80-43e2-9a47-3988a93dc8cf,History,Overdue,2025-05-17,2025-05-20,
S0812,ec7e6806-5b14-4fb0-9214-b51531e93740,History,Completed,2025-02-14,2025-02-19,2025-02-19
S0812,f15fd78c-32af-46ab-b301-4ae44d99d77c,Economics,Overdue,2025-02-24,2025-03-10,
S0812,a1bc1adb-073b-4217-9b43-d12d49e249d4,Social Science,Completed,2025-03-03,2025-03-11,2025-03-11
S0812,1f4dff98-c809-469b-aba7-19e53901acc1,Math,Overdue,2025-04-02,2025-04-11,
S0812,1154e385-6aa4-4735-9951-a0d90b6513cb,History,Overdue,2025-01-30,2025-02-05,
S0812,c6930de4-480b-4572-9e53-6d212d5951b7,Math,Overdue,2024-12-09,2024-12-14,
S0812,fc8770f9-a210-4869-922e-4cbb054c4750,Economics,Completed,2024-11-30,2024-12-03,2024-12-03
S0812,b02ccfe1-ece9-4b73-8026-71e46071716c,Math,Completed,2025-01-27,2025-02-09,2025-02-09
S0813,8ad22d5e-01b4-47e9-925a-e76a8e7840a8,Math,In Progress,2025-01-27,2025-02-02,
S0813,2825465d-ae3b-4900-8a61-0648949ca4d9,Science,Overdue,2025-01-03,2025-01-07,
S0813,73c5483a-7ea0-4e68-bf26-5a95b640aae1,Math,In Progress,2025-02-02,2025-02-04,
S0813,20d95c1d-378e-4d4b-bcc6-b652bd09f50c,English,Completed,2025-04-08,2025-04-21,2025-04-21
S0813,a38ac1e9-cc60-4c47-b4e8-6c9cf4d7b2b4,Computer Science,Completed,2024-11-27,2024-12-06,2024-12-06
S0813,8c22dcfa-b036-43e9-8328-c4ed63ae85cb,Science,Completed,2025-04-22,2025-04-25,2025-04-25
S0814,bed32c6e-97a5-4c17-8422-79193f3416ef,Science,In Progress,2025-01-16,2025-01-29,
S0814,770038f3-8e26-4779-9e0e-053094770ad0,Economics,In Progress,2025-01-26,2025-02-05,
S0814,ce8e6a1c-01e9-4b5b-8c60-1e6fe32b0525,Social Science,In Progress,2024-11-29,2024-12-04,
S0814,82269d15-4047-408d-8b0f-0a0f578d3e69,History,Completed,2025-01-02,2025-01-12,2025-01-12
S0814,4b857da7-baa0-47e1-bfaa-3e5abd138d98,Economics,Overdue,2025-02-08,2025-02-21,
S0814,45de1860-999b-4ee1-b509-bc644e0a7696,Math,Completed,2025-04-24,2025-04-25,2025-04-25
S0815,1eaa107c-81f2-4ca7-a2f9-8e983c9cf560,Computer Science,Overdue,2025-01-08,2025-01-19,
S0815,e5d663fc-4228-439f-a92b-70244a4de6fc,History,Completed,2025-05-20,2025-05-24,2025-05-24
S0815,1858aeb1-05aa-469f-800b-a711c31278a6,Economics,In Progress,2025-03-22,2025-04-04,
S0815,af877c29-7b48-4b04-8850-2e48fd9ecff4,Math,In Progress,2025-04-12,2025-04-26,
S0815,4ac6729f-1a5b-47bd-a1ef-47532768d02f,Math,Completed,2025-03-16,2025-03-22,2025-03-22
S0815,c27b6431-0b12-48c9-9dfb-3c23eaac36da,English,Overdue,2025-03-13,2025-03-14,
S0815,0fdc18d3-68ee-4260-9b0b-2245cb5c9562,Social Science,Completed,2025-03-29,2025-04-08,2025-04-08
S0815,0449fcbe-eede-432c-83d0-3116df817c35,Computer Science,Overdue,2024-11-27,2024-12-01,
S0815,bc7577c8-a943-4414-95fa-6a0e1abaea11,Math,Overdue,2024-12-04,2024-12-11,
S0815,617c6839-c05e-41ab-8045-1f573778d36a,History,In Progress,2025-03-27,2025-03-28,
S0816,6bd52c35-e97f-48b0-9728-981ce0ad9c8c,Social Science,Completed,2025-04-02,2025-04-04,2025-04-04
S0816,ff7a8ee4-113b-4d0e-99fa-a042d929f41d,English,Overdue,2025-05-04,2025-05-05,
S0816,79f2d2cb-8b99-4175-afe2-3c9295ce4254,Math,In Progress,2024-12-22,2025-01-04,
S0816,0a40c1e8-223c-4ef7-9a03-98ff71b34be6,Economics,Overdue,2025-03-03,2025-03-07,
S0816,4f02d9f8-fef4-47ed-affd-d9dddd915d5a,Computer Science,In Progress,2025-05-09,2025-05-21,
S0816,3bd70829-7182-4603-9ae2-8269b0906ae5,Science,Overdue,2025-01-09,2025-01-16,
S0816,6a79b27f-965f-4cfa-a96f-d8506314cace,Computer Science,Completed,2025-05-19,2025-05-24,2025-05-24
S0816,5d76ac8e-7b8a-4845-bd1c-2282ef68ddb4,Math,Completed,2025-01-26,2025-01-29,2025-01-29
S0817,4b0348eb-27cf-4344-9f65-0cfa9dd46f8b,Economics,In Progress,2025-03-19,2025-03-20,
S0817,09ca9c9d-c2b3-4773-979c-597ffda47613,English,Completed,2025-01-26,2025-02-08,2025-02-08
S0817,2e9ac3f6-b2ef-4f11-8d06-00bdbb6e3936,History,Overdue,2025-01-10,2025-01-12,
S0817,4ed4e7b1-b0b1-47a8-a332-02ccf5902c00,Social Science,Overdue,2024-12-05,2024-12-14,
S0817,0ddf7ff1-c654-4f00-b562-c5d132046531,Science,Completed,2025-04-25,2025-04-29,2025-04-29
S0817,31ad4b96-636d-4560-809f-1775b5e366e5,Science,Completed,2025-05-16,2025-05-29,2025-05-29
S0817,71c64bba-85f7-42c6-bef1-7120e328d9dd,History,Completed,2025-04-27,2025-04-29,2025-04-29
S0817,a8824e8c-0348-4974-b2dd-2f0a64d832a4,Math,Overdue,2025-03-06,2025-03-10,
S0817,26e5b479-bf2b-4685-9321-8df39a956f2c,Computer Science,In Progress,2025-02-21,2025-03-02,
S0817,abec9cd7-57b3-4704-a0ff-01759e70d921,Computer Science,Completed,2025-05-12,2025-05-25,2025-05-25
S0818,bd5ade72-681d-4fac-817c-532f3588c3e0,Economics,Overdue,2024-12-15,2024-12-21,
S0818,d5d62d54-461e-4415-ac41-4b468e08a0e7,Social Science,In Progress,2024-12-25,2025-01-06,
S0818,7daef481-2a97-41be-b022-c7cad84f617c,Social Science,Completed,2024-12-01,2024-12-07,2024-12-07
S0818,d70f7fa4-53ad-451d-8902-a7bb06420b86,Computer Science,In Progress,2025-03-12,2025-03-15,
S0818,0e47f5ed-b342-4c9d-96bc-118b3e60e48e,Computer Science,Completed,2025-03-28,2025-04-08,2025-04-08
S0818,70e8d8f8-1176-4884-8f2b-8a1e4ab95e09,Math,Completed,2025-04-12,2025-04-23,2025-04-23
S0819,c600022a-6356-45c7-b1e3-487bd1dfd730,Social Science,Overdue,2025-01-30,2025-02-09,
S0819,883fbf16-8d0f-4abe-9059-cfa5f5a38681,History,Completed,2024-12-20,2024-12-30,2024-12-30
S0819,03d2b9c2-c73f-4243-b128-c016fc0e4712,Social Science,Overdue,2025-02-21,2025-02-27,
S0819,cc2e878a-afe3-4714-83d8-a887b1d0da49,Social Science,Overdue,2025-04-17,2025-05-01,
S0819,6eb8013b-85b2-4ad3-95c7-7c02dec9f5fa,History,Overdue,2024-12-08,2024-12-17,
S0819,8c16a725-a2bb-4ab1-9c5d-53f0eedc19bd,Social Science,In Progress,2024-12-24,2025-01-01,
S0820,a664e6e7-a918-48a7-b23f-f56b22a780e5,Math,Overdue,2025-04-17,2025-04-22,
S0820,c18fd9ca-1ad1-4886-9e5b-ba3cec73ce48,Economics,Overdue,2024-11-29,2024-12-04,
S0820,96b2caa3-3947-4450-9289-8a2dfcf364c7,Computer Science,In Progress,2025-02-16,2025-02-21,
S0820,fdc04f3b-8568-4df9-9577-a01267a0b174,History,In Progress,2025-03-22,2025-04-01,
S0820,0933cebc-edc0-4e10-b4c7-67bb854ef897,Economics,Completed,2025-01-04,2025-01-08,2025-01-08
S0820,0a6fb392-7d7e-415b-9fe2-112b7d8fb891,History,In Progress,2024-11-25,2024-12-08,
S0820,6cf9bfea-7efe-4efe-86dd-b54186bfbf09,History,In Progress,2025-01-20,2025-02-02,
S0820,e863eccc-4a4e-42ca-877a-fad7f128d838,Math,Completed,2025-02-07,2025-02-15,2025-02-15
S0820,67c825e5-4c0f-410f-847a-5c8ebdad5713,Computer Science,In Progress,2025-04-25,2025-04-29,
S0820,462e7fe4-4c6c-4aab-8c46-c67a813f0a96,English,Completed,2024-12-23,2025-01-05,2025-01-05
S0821,d98ba0fe-2d15-4461-8a58-9f940e5a24cb,Social Science,Overdue,2024-12-15,2024-12-27,
S0821,463a7511-e247-49bf-99e5-1da47d6d1723,Math,In Progress,2024-11-24,2024-12-03,
S0821,15002887-04c8-44b2-9a20-655639879f38,Computer Science,Completed,2025-03-18,2025-03-26,2025-03-26
S0821,8981eed1-5500-4185-8360-644c21543f84,Economics,Completed,2024-12-09,2024-12-19,2024-12-19
S0821,42bb9c35-2b6e-4147-b023-383118a64bcd,History,Overdue,2025-03-14,2025-03-18,
S0821,9ff162c5-f5db-46d7-a922-3d5310fe0aae,Math,Overdue,2024-12-16,2024-12-19,
S0822,76e6621e-96eb-4ade-9766-a669cba5a126,Computer Science,In Progress,2025-05-08,2025-05-17,
S0822,2dd0e48d-e9f8-46a1-a742-ed7f901a413f,Science,In Progress,2024-12-02,2024-12-04,
S0822,d44afdee-98f1-4ddc-9c4b-0cdff778df1a,History,Completed,2025-02-03,2025-02-17,2025-02-17
S0822,2a6bc14b-a4bc-41af-a669-aecf5f00f4e7,Math,Overdue,2025-05-04,2025-05-09,
S0822,04ada834-8325-40bc-80b2-f7bc1609b370,History,Overdue,2025-04-06,2025-04-19,
S0822,23833ca3-1a09-4020-ba22-2422f8b00c50,Economics,Completed,2025-01-05,2025-01-11,2025-01-11
S0823,e6a85acf-2ce5-4a25-80a6-f9c9e8bc85c0,Science,In Progress,2025-02-05,2025-02-10,
S0823,a3bd35d4-0a97-4e01-b6b3-0e464e32717c,Science,Completed,2025-03-27,2025-03-30,2025-03-30
S0823,4fb491b1-e719-4052-9f32-244c04ea99d9,Math,Overdue,2025-02-14,2025-02-28,
S0823,e5dcf2ec-c557-44fb-bba7-1bfc156d8b85,Social Science,Overdue,2025-02-08,2025-02-18,
S0823,9e0bee5d-472d-490b-9708-098c03598cbe,Math,Overdue,2025-02-12,2025-02-13,
S0823,6233a791-2e04-4ead-9900-e7ba1be4c3a3,Social Science,Overdue,2025-01-05,2025-01-09,
S0823,2278c22d-7346-4839-a51e-442113577e97,Computer Science,Overdue,2025-05-08,2025-05-21,
S0823,ef73eeaa-a2ac-4356-9fb4-c98c55b05452,Social Science,Overdue,2025-01-01,2025-01-12,
S0824,12628529-bae0-412c-8680-360b0f5cecd1,Social Science,Overdue,2025-02-13,2025-02-24,
S0824,ef8edaad-2ab0-434b-9aaa-1807c7920eb7,Computer Science,Overdue,2024-12-03,2024-12-06,
S0824,dadcdddd-b071-49bf-8ce3-f980166b73c9,Computer Science,In Progress,2025-03-02,2025-03-16,
S0824,480b57c6-0cb8-4d3c-9fc9-a27e95767faa,Math,Completed,2025-04-21,2025-05-05,2025-05-05
S0824,799ab986-d336-4a3a-8a22-20e18620ee7f,Economics,In Progress,2025-01-10,2025-01-17,
S0825,75072831-01af-4b08-8d62-989a21941cc4,English,Overdue,2025-04-22,2025-05-02,
S0825,5671ca91-6ea8-4587-8393-579f5d4256ac,History,In Progress,2024-12-03,2024-12-06,
S0825,d28cfcd1-c4b5-48b5-a91e-2b883ecf2d15,Math,In Progress,2025-03-24,2025-04-03,
S0825,b5897077-7d78-4269-8817-d7a2f2bfa378,Science,In Progress,2025-04-13,2025-04-15,
S0825,820262e1-f1f7-4e7b-82f6-93f7df37d95b,History,Overdue,2025-04-01,2025-04-06,
S0825,62f1eeea-4bd1-49e8-b21a-d2919edf8400,Science,In Progress,2025-01-26,2025-01-28,
S0826,696bb540-8eba-4804-b315-83658a3ef9c9,English,Overdue,2025-05-18,2025-05-27,
S0826,da71473a-fa2c-4686-bc25-0f00391277f4,Social Science,Overdue,2024-12-21,2024-12-29,
S0826,bc86861a-4895-4d3a-bdd9-34da9dc02f26,English,In Progress,2025-01-18,2025-01-30,
S0826,fad21a64-fc4a-460a-b143-2ceb40544d62,Economics,Overdue,2025-04-03,2025-04-07,
S0826,392ad978-6112-4fbd-bb14-fed5eaeb63a1,Social Science,Completed,2025-02-01,2025-02-15,2025-02-15
S0826,6f17eb62-14bc-482b-a22e-4f2beed11dd3,Science,Completed,2025-03-12,2025-03-14,2025-03-14
S0826,ca88ef36-7675-4a5e-a57c-a6e3991423a8,Computer Science,Overdue,2025-03-14,2025-03-25,
S0826,0ed81317-2625-48fd-b560-e9b2936eb696,Science,Completed,2024-12-20,2024-12-24,2024-12-24
S0826,887cea27-186e-49ed-b6d6-1b23ed7b8099,History,Overdue,2025-03-19,2025-03-22,
S0827,14465a7a-40e5-4e12-9ed9-7b001d3ea1c0,English,In Progress,2025-03-17,2025-03-24,
S0827,ec4642d7-4b48-425f-a05c-6cb6e3c21dd2,Math,Overdue,2025-03-16,2025-03-28,
S0827,439c4ef4-57b7-434a-aa32-fe9be08318e7,Science,In Progress,2025-03-13,2025-03-17,
S0827,4914cb01-6b6b-4980-8da0-f547c02e9978,History,Completed,2025-02-28,2025-03-14,2025-03-14
S0827,c29631fb-ebe3-4ab3-b524-6f84da68c284,History,Overdue,2025-04-05,2025-04-08,
S0827,8b541979-fef4-4291-8608-6840d14c19c4,History,Completed,2025-01-09,2025-01-20,2025-01-20
S0827,5807d615-bf65-4360-a019-7cc03e5e7d09,Math,In Progress,2024-12-18,2024-12-24,
S0827,9970c1dd-0fbc-4b47-843c-6f7dc10b398d,Economics,Completed,2025-04-04,2025-04-11,2025-04-11
S0827,9156edc2-7030-407e-b9a0-7762b92dd993,Social Science,In Progress,2025-01-13,2025-01-24,
S0827,33b76122-cec0-4ce3-a801-bf93aac92d81,Science,Completed,2025-01-26,2025-02-09,2025-02-09
S0828,ac44d7f1-da8f-4190-b38c-7566cb566d07,Economics,Overdue,2025-03-25,2025-04-01,
S0828,e674b68d-db31-4039-a621-8862ec8f9daf,Math,Completed,2025-01-01,2025-01-12,2025-01-12
S0828,24803645-20b2-491a-8a43-4fe08ecca1a2,Science,Completed,2025-02-08,2025-02-13,2025-02-13
S0828,2ddf0e9a-4973-4dc5-b0d6-a951a542a556,English,Overdue,2025-02-24,2025-03-03,
S0828,bdf969c3-153c-47b2-9d02-dd2d288a19b6,English,In Progress,2025-01-13,2025-01-18,
S0829,88dfdc67-c36a-42c3-9fb2-1b4361d1b870,Computer Science,Overdue,2025-01-10,2025-01-22,
S0829,7f6a6148-a717-4ee5-992e-74195170133a,History,In Progress,2025-02-06,2025-02-16,
S0829,c6526b32-e88f-41f8-b95d-8ac1eb93dfab,Math,Overdue,2025-05-23,2025-05-30,
S0829,268fed1b-474f-4cbc-9605-a2407fe5d7c6,English,Completed,2025-03-04,2025-03-07,2025-03-07
S0829,83e224bc-67d5-4e65-b9b2-6bcd185f151d,Social Science,Completed,2025-04-19,2025-04-20,2025-04-20
S0829,b8956e31-ab31-4534-a167-705e358f6c58,English,Completed,2025-01-04,2025-01-13,2025-01-13
S0829,844d5a8b-cab3-45f7-b831-98937659e86b,Economics,Completed,2025-05-07,2025-05-12,2025-05-12
S0829,ebc93d2c-bb9f-402d-9014-84d0a3494103,Math,Completed,2024-12-18,2024-12-20,2024-12-20
S0829,7561b0d7-787f-4f95-8535-3ff0f7034821,English,In Progress,2025-01-18,2025-01-24,
S0830,5909f3c5-24ab-4d47-a461-cacb19584246,Social Science,In Progress,2025-04-27,2025-05-02,
S0830,21d45446-6e4a-42b4-852d-793a22d1aa2c,History,Overdue,2025-05-13,2025-05-19,
S0830,302bc2cc-18af-40a5-94e0-dd06d4b946f5,Social Science,Overdue,2024-12-06,2024-12-14,
S0830,4a39118b-9481-4fb4-aced-ae016f006275,Science,Completed,2025-05-07,2025-05-08,2025-05-08
S0830,7d08d570-ef51-41d7-aaa5-219d5003eecf,Computer Science,Completed,2025-02-17,2025-03-03,2025-03-03
S0830,7975bd5c-7e35-46f9-bfa1-01b3a07f0cde,English,Completed,2024-12-21,2025-01-01,2025-01-01
S0830,45e71dd9-2e4f-4605-a61f-9935a472e0d0,Computer Science,Completed,2025-02-26,2025-03-03,2025-03-03
S0830,383b0c6c-36fb-4dac-b381-116c6feb92bd,English,Overdue,2025-03-19,2025-03-29,
S0831,d0f328e4-cf99-42e3-a54a-78d17a34162e,English,Completed,2025-03-30,2025-04-08,2025-04-08
S0831,90302e82-f704-4c44-a3b6-893bf7f4f7a1,English,Completed,2025-01-31,2025-02-04,2025-02-04
S0831,d12eb74b-9b73-431a-ab1b-6697c087c636,Math,In Progress,2025-05-05,2025-05-14,
S0831,a528e7fd-9c44-44ce-9536-ee4c65f04e89,Computer Science,Overdue,2024-12-25,2025-01-03,
S0831,73733177-6a43-40bb-9130-9f321d43afbe,Science,Overdue,2025-05-20,2025-05-23,
S0831,b78fbbdf-fe9f-4921-9686-904ad555ccea,Science,In Progress,2025-03-07,2025-03-21,
S0831,b56cfe80-a8c2-4b37-946d-e3642b193977,Science,Overdue,2025-01-26,2025-01-31,
S0832,db0b3c24-8d31-4495-9128-ccdde5884414,Social Science,Completed,2025-04-20,2025-04-29,2025-04-29
S0832,f2b0a82c-8c63-46a2-a8d9-b1f60bd47ebf,Social Science,In Progress,2025-03-17,2025-03-24,
S0832,898349da-3c5c-410c-bf85-58860c15190f,Math,In Progress,2025-03-20,2025-04-02,
S0832,5f52dfb3-481d-4782-b5bd-af310419fb3a,Math,Completed,2025-05-14,2025-05-28,2025-05-28
S0832,1947c83a-8bba-485b-80a8-86062ce20218,Math,In Progress,2024-12-09,2024-12-19,
S0832,bfcd60dc-831a-4da7-9dc0-6a84f7c25457,English,Overdue,2025-01-31,2025-02-12,
S0832,969340f5-2a3c-41fd-a3a0-887231797c11,English,Completed,2025-03-27,2025-04-06,2025-04-06
S0832,1ffa22f6-2e5f-4177-ae10-7e9031f75665,Economics,Overdue,2025-03-03,2025-03-17,
S0832,d50f220b-9183-4b4e-99c5-8b0eda0322f9,English,In Progress,2024-11-26,2024-12-06,
S0833,81ca9d83-ccab-4bd6-9be2-8bc2c1b5f329,Math,In Progress,2025-02-17,2025-02-25,
S0833,62997887-c1dd-45ab-988e-3c217f532f27,Computer Science,Overdue,2025-02-15,2025-02-21,
S0833,c7d174c8-9e8e-49dd-9b33-f275da77c58a,Social Science,Completed,2025-01-29,2025-02-08,2025-02-08
S0833,8470d1db-5648-4a7f-aa8e-6f05329b1cf3,History,In Progress,2025-02-14,2025-02-22,
S0833,3f9818ff-231d-4339-87ad-a6404fb8dcb3,Science,Completed,2024-12-23,2025-01-05,2025-01-05
S0833,ea20f212-cd7c-471f-a77d-d2403c7a454b,Economics,In Progress,2025-03-01,2025-03-15,
S0833,49868160-812f-44e6-a7b3-a7fc04bade8e,Computer Science,Overdue,2025-04-20,2025-04-25,
S0833,3ec8c106-f598-4e1d-a091-1866443dee85,Math,Completed,2024-12-26,2025-01-07,2025-01-07
S0833,1bed169f-153d-47b0-afd1-7e92bb9daae8,Social Science,Overdue,2025-02-02,2025-02-09,
S0834,ead7aa74-be4a-4333-bc13-86050ff0e53a,History,In Progress,2025-04-28,2025-05-09,
S0834,2c5e3b0e-f582-470c-9f46-1fd0b6712d17,Social Science,In Progress,2025-04-13,2025-04-18,
S0834,d0bf78c7-f9c2-4d2c-bcb7-667449bb5e11,Science,Overdue,2025-02-18,2025-02-27,
S0834,990f9e3f-d9a0-46dc-bb78-40f4f02f4325,English,Completed,2025-02-17,2025-03-03,2025-03-03
S0834,3860bc72-d9d5-4590-8fe4-ae1f94bdc31f,Computer Science,Completed,2025-05-10,2025-05-16,2025-05-16
S0834,54fd559f-0f25-48cc-8c0d-a768096d7609,Science,Completed,2025-04-21,2025-04-26,2025-04-26
S0834,82230716-1300-4604-8ccd-b784adee797f,Science,Completed,2025-04-13,2025-04-20,2025-04-20
S0834,e284d94e-31ec-49ba-9491-4071a4a6cf16,English,Overdue,2025-04-20,2025-05-04,
S0834,be2080b9-60d9-4cbc-bfc4-f13b6b384f5a,Computer Science,Overdue,2024-11-24,2024-11-27,
S0834,453dc782-b874-4645-890d-228050478603,Social Science,In Progress,2025-03-10,2025-03-19,
S0835,97adfebf-423c-4cdf-80b4-5a7ba83c231e,Math,In Progress,2025-04-17,2025-04-18,
S0835,bd0a774c-4aeb-49de-acd0-03250f05d066,History,Overdue,2024-11-24,2024-12-03,
S0835,a21bc3e7-12c7-480f-a594-04e7b853999c,Computer Science,In Progress,2025-05-24,2025-05-25,
S0835,ced01263-977b-4f15-bd47-10e66d654f02,History,Completed,2025-01-08,2025-01-11,2025-01-11
S0835,846269bf-76ce-4c81-85bf-fb45bb5109dc,History,Overdue,2025-03-25,2025-04-04,
S0835,c8d2896e-5b1b-49f1-9e96-1ada039db810,Computer Science,Completed,2024-12-03,2024-12-11,2024-12-11
S0835,3e12428f-898b-4d7d-8830-55933a3f7364,Social Science,In Progress,2025-05-03,2025-05-09,
S0835,a45fd91e-985a-4af2-826b-7a82657260a3,Computer Science,Completed,2025-03-10,2025-03-19,2025-03-19
S0835,baede316-9e09-4e16-977c-55c13f65afe7,Math,Overdue,2024-11-27,2024-12-05,
S0836,ebfc593f-48ae-4c4b-a63a-f84e92b4de22,Science,In Progress,2025-02-24,2025-02-28,
S0836,e79874ed-ef83-435b-86d1-093f2d1ec7ec,English,Overdue,2024-12-19,2024-12-26,
S0836,ba9f5def-db47-467f-8ad0-e6c4436f3792,Social Science,In Progress,2025-05-11,2025-05-14,
S0836,a2f911b9-ca3b-4839-bc2e-ca471f544231,Computer Science,Completed,2025-04-26,2025-05-08,2025-05-08
S0836,b7314f0d-4617-4d84-b991-2f814aed720b,English,Overdue,2025-05-24,2025-06-02,
