user_id,role,activity,timestamp
S0793,student,view_dashboard,2025-03-24 19:00:26.286808
P0939,teacher,update_profile,2025-03-25 02:06:33.182567
P0240,student,login,2025-05-05 05:26:24.410970
S0787,teacher,chat_mentor,2025-03-10 00:16:54.261774
S0149,teacher,update_profile,2025-03-10 04:25:03.635668
P0165,teacher,view_dashboard,2025-04-25 09:16:23.980216
S0388,teacher,chat_mentor,2025-02-12 09:15:14.797182
P0220,parent,update_profile,2025-04-10 21:02:00.137052
P0317,student,update_profile,2025-02-16 15:14:52.785154
P0844,parent,update_profile,2025-04-29 01:47:03.566175
P0591,parent,update_profile,2025-04-09 16:27:40.771281
S0508,student,attempt_quiz,2025-02-21 00:54:05.865935
P0510,parent,view_report,2025-01-22 03:29:38.294011
S0978,teacher,update_profile,2025-03-05 04:45:57.982392
P0025,teacher,view_report,2025-01-31 13:25:18.921052
T015,teacher,update_profile,2025-04-03 01:39:53.071734
S0384,teacher,chat_mentor,2025-01-19 18:35:54.908252
S0026,teacher,login,2025-04-03 16:25:12.328226
S0506,teacher,update_profile,2025-02-11 11:52:34.736191
S0354,student,update_profile,2025-01-17 13:51:58.988114
P0911,teacher,update_profile,2025-03-15 05:34:29.088377
P0636,student,login,2025-01-25 02:03:31.987051
S0671,student,update_profile,2025-05-13 22:25:16.880234
P0052,parent,view_dashboard,2025-01-28 18:42:05.738311
P0969,parent,login,2025-05-13 10:01:57.264925
S0317,student,chat_mentor,2025-01-13 12:34:09.670029
S0021,student,login,2025-03-15 02:45:57.964907
P0807,student,attempt_quiz,2025-02-10 07:33:51.739017
S0610,student,view_report,2025-04-07 10:03:29.321843
P0975,parent,view_report,2025-05-25 00:13:34.901981
S0956,teacher,view_dashboard,2025-02-19 09:16:33.514636
P0691,parent,view_report,2025-05-16 23:15:19.991679
P0500,student,attempt_quiz,2025-01-09 02:02:43.160065
P0488,parent,view_report,2025-04-15 13:11:29.951224
S0465,student,attempt_quiz,2025-03-13 06:08:45.378771
P0468,parent,login,2025-01-23 19:49:40.111178
S0446,teacher,login,2025-02-09 22:14:52.535200
S0035,student,update_profile,2025-02-24 18:02:31.796544
P0633,parent,chat_mentor,2025-02-04 05:43:16.746705
S0659,student,view_report,2025-02-14 01:15:56.055329
P0698,parent,chat_mentor,2025-02-11 22:14:31.897628
S0272,student,update_profile,2025-04-01 23:32:24.084967
P0226,parent,chat_mentor,2025-05-21 10:12:18.166216
P0290,teacher,view_report,2025-04-06 12:29:08.552561
S0786,teacher,view_dashboard,2025-05-17 12:53:22.862642
P0491,parent,view_report,2025-02-22 21:45:28.168523
S0278,teacher,login,2025-01-15 18:45:43.144003
S0675,parent,view_report,2025-02-23 00:10:35.103891
P0300,student,login,2025-01-29 20:35:31.750224
P0033,student,view_dashboard,2025-04-21 21:27:15.691464
S0690,student,login,2025-01-24 14:26:15.836124
P0138,teacher,chat_mentor,2025-01-31 10:26:39.781348
S0877,parent,login,2025-01-31 17:31:42.469967
P0245,teacher,update_profile,2025-04-29 22:18:24.473409
P0825,parent,chat_mentor,2025-01-21 09:20:05.201715
S0257,parent,update_profile,2025-03-10 06:26:25.654686
P0857,student,view_report,2025-05-25 01:25:05.301198
P0993,teacher,chat_mentor,2025-03-24 06:28:06.922683
P0064,student,login,2025-05-25 02:49:00.550717
S0175,teacher,view_report,2025-05-06 16:07:31.189102
S0747,student,view_report,2025-02-18 16:20:26.646528
P0886,student,chat_mentor,2025-01-01 23:23:19.005766
P0231,teacher,chat_mentor,2025-03-05 23:54:35.529317
S0206,parent,chat_mentor,2025-02-17 01:42:47.213917
P0142,teacher,chat_mentor,2025-05-06 15:07:04.420513
S0314,parent,view_report,2025-04-22 03:00:14.806971
P0285,teacher,login,2025-02-12 22:01:23.447386
S0635,student,attempt_quiz,2025-05-01 10:32:51.182138
T006,teacher,login,2025-03-11 11:33:23.566464
P0426,student,attempt_quiz,2025-03-07 03:57:51.494361
S0462,student,view_report,2025-01-11 12:46:19.891810
S0398,teacher,view_report,2025-02-21 12:50:26.617573
P0238,teacher,chat_mentor,2025-01-16 20:19:24.391336
S0199,student,login,2025-05-10 06:10:00.961302
T017,teacher,chat_mentor,2025-01-30 17:42:25.748401
S0403,parent,view_dashboard,2025-02-20 10:26:48.327205
S0151,teacher,attempt_quiz,2025-01-17 20:19:42.056346
S0128,student,chat_mentor,2025-05-10 09:28:11.337416
S0177,parent,view_report,2025-05-21 11:02:59.814629
S0368,student,view_dashboard,2025-04-07 15:51:46.680047
P0394,teacher,update_profile,2025-04-11 11:36:43.391683
P0495,parent,update_profile,2025-01-25 15:51:30.272438
P0450,student,update_profile,2025-03-21 21:28:08.612205
S0407,parent,chat_mentor,2025-01-01 09:02:25.520939
S0397,student,chat_mentor,2025-04-10 03:54:58.469461
S0083,student,attempt_quiz,2025-03-09 17:36:59.734144
P0469,student,attempt_quiz,2025-02-07 12:17:55.230437
P0715,teacher,attempt_quiz,2025-05-16 07:04:23.497453
P0704,teacher,attempt_quiz,2025-03-06 04:44:50.571503
P0097,parent,login,2025-02-20 04:57:07.546194
P0567,teacher,chat_mentor,2025-01-19 10:53:31.018864
S0884,student,chat_mentor,2025-01-15 04:21:24.602233
P0506,parent,chat_mentor,2025-03-12 20:41:21.834531
P0744,student,view_dashboard,2025-03-14 03:39:09.818330
S0646,student,login,2025-01-11 22:43:08.131035
P0387,teacher,chat_mentor,2025-04-10 15:01:53.379430
S0659,student,update_profile,2025-01-14 20:39:32.928718
S0147,teacher,view_report,2025-03-01 19:47:23.946538
S0070,parent,update_profile,2025-05-05 21:21:26.586077
P0718,teacher,login,2025-03-30 13:39:21.742410
S0990,parent,view_dashboard,2025-05-23 11:52:35.930208
P0939,parent,view_dashboard,2025-01-31 20:56:40.604880
P0740,parent,update_profile,2025-05-10 01:23:57.602041
S0711,student,attempt_quiz,2025-05-18 18:25:36.204530
S0721,teacher,view_dashboard,2025-01-10 04:28:22.936727
P0960,teacher,login,2025-01-20 21:27:43.416218
P0210,student,update_profile,2025-04-14 06:49:07.954636
P0598,teacher,update_profile,2025-03-25 03:42:10.379823
S0003,teacher,attempt_quiz,2025-01-12 05:58:26.229010
P0086,parent,login,2025-03-28 04:06:32.061602
P0463,parent,login,2025-05-11 00:24:45.292544
S0658,teacher,attempt_quiz,2025-04-06 06:40:05.858460
S0556,parent,update_profile,2025-01-02 02:18:50.982892
S0804,parent,attempt_quiz,2025-01-24 03:50:39.529204
S0510,parent,view_report,2025-01-12 12:03:18.884722
S0240,teacher,login,2025-04-08 17:15:49.749736
P0295,teacher,chat_mentor,2025-03-03 18:01:12.629211
S0006,student,attempt_quiz,2025-04-25 21:47:07.760216
S0024,parent,view_dashboard,2025-02-18 16:07:29.866137
P0798,student,view_report,2025-02-12 03:21:56.823138
S0638,teacher,attempt_quiz,2025-03-12 23:08:27.945467
S0241,parent,attempt_quiz,2025-02-09 07:39:04.788691
P0987,student,view_dashboard,2025-03-04 10:33:50.131059
P0208,parent,update_profile,2025-02-02 13:10:15.940005
S0307,student,login,2025-01-04 17:19:51.403615
P0618,parent,login,2025-04-28 21:17:07.644922
P0365,student,update_profile,2025-03-21 17:54:52.380939
S0784,teacher,view_dashboard,2025-01-21 04:44:39.221631
P0542,parent,view_report,2025-02-12 07:01:20.658353
S0082,student,update_profile,2025-04-21 10:28:30.181875
S0762,parent,update_profile,2025-03-06 11:16:40.145538
S0818,parent,attempt_quiz,2025-04-18 08:50:14.526566
P0257,parent,view_report,2025-02-18 20:54:07.196701
S0044,parent,chat_mentor,2025-05-06 15:17:05.002368
P0064,parent,login,2025-03-28 19:30:39.662846
S0311,teacher,attempt_quiz,2025-02-01 11:15:33.261589
S0323,parent,view_report,2025-03-19 04:53:12.787057
S0693,student,chat_mentor,2025-01-11 16:53:03.047874
S0579,parent,chat_mentor,2025-04-09 04:00:50.060586
P0423,parent,view_dashboard,2025-05-06 04:37:30.102535
P0746,student,view_report,2025-02-27 15:26:16.646336
S0485,teacher,view_report,2025-04-13 13:24:24.016578
S0856,student,view_dashboard,2025-02-03 13:45:37.847536
S0114,student,update_profile,2025-03-24 09:34:11.788732
P0989,teacher,attempt_quiz,2025-02-05 20:33:47.268407
S0540,student,update_profile,2025-01-14 13:57:01.889153
P0830,parent,login,2025-05-23 05:26:53.266326
P0531,teacher,chat_mentor,2025-01-14 00:49:57.745624
S0088,parent,view_report,2025-04-03 03:57:22.868954
P0947,parent,update_profile,2025-04-12 14:50:48.433539
S0990,student,update_profile,2025-01-21 15:27:26.789044
S0345,student,view_report,2025-03-02 14:06:23.620085
P0436,student,update_profile,2025-04-11 13:14:49.429099
P0403,parent,login,2025-04-09 10:43:08.887358
P0078,parent,view_report,2025-01-07 04:10:22.280956
P0259,teacher,view_dashboard,2025-01-07 17:00:12.361144
S0162,student,view_dashboard,2025-02-13 15:19:05.864331
P0365,student,chat_mentor,2025-02-10 07:13:54.560982
S0776,student,login,2025-02-23 00:46:48.595501
S0687,parent,attempt_quiz,2025-01-03 04:18:07.538215
P0104,teacher,update_profile,2025-04-16 16:50:57.232783
S0097,teacher,view_dashboard,2025-01-02 03:04:49.195611
P0610,teacher,view_dashboard,2025-02-11 23:04:12.150042
S0382,parent,login,2025-04-18 19:46:41.176191
S0229,parent,view_report,2025-03-10 10:41:43.282702
S0826,student,attempt_quiz,2025-04-11 23:45:58.790177
S0932,parent,view_report,2025-04-18 00:17:34.504353
P0993,student,view_dashboard,2025-01-02 08:22:03.497254
S0038,teacher,view_dashboard,2025-05-14 09:21:33.850514
P0201,teacher,view_report,2025-03-18 04:59:35.092750
S0015,teacher,chat_mentor,2025-02-26 05:53:52.074106
P0920,teacher,attempt_quiz,2025-05-02 12:36:14.606731
P0427,teacher,attempt_quiz,2025-02-27 22:03:09.895071
S0984,parent,view_report,2025-01-21 05:35:10.062530
P0934,student,update_profile,2025-03-29 20:43:48.558019
P0361,parent,view_dashboard,2025-01-02 21:20:35.762300
P0852,parent,view_dashboard,2025-05-08 12:49:04.942014
S0164,teacher,login,2025-05-15 22:08:44.433991
S0593,teacher,view_report,2025-02-17 22:21:16.974792
S0151,parent,update_profile,2025-01-10 14:45:12.624445
S0695,parent,view_dashboard,2025-01-25 19:21:38.107126
P0151,teacher,chat_mentor,2025-02-19 11:52:45.576463
P0765,teacher,chat_mentor,2025-05-09 15:20:13.618133
S0836,student,chat_mentor,2025-01-20 05:10:24.048409
S0369,student,attempt_quiz,2025-04-02 08:39:22.884633
P0410,parent,chat_mentor,2025-05-07 11:43:16.377766
P0860,student,attempt_quiz,2025-02-05 13:15:38.674603
S0476,student,view_dashboard,2025-02-22 03:03:05.110333
P0505,teacher,login,2025-05-08 18:34:41.327387
P0486,parent,attempt_quiz,2025-02-09 13:11:45.676910
S0034,student,attempt_quiz,2025-05-11 16:21:28.283885
S0996,parent,chat_mentor,2025-02-06 23:37:49.800867
S0013,student,chat_mentor,2025-05-06 12:57:31.983588
P0029,teacher,login,2025-03-03 05:30:24.056550
S0678,student,chat_mentor,2025-01-02 04:35:52.867757
S0485,student,chat_mentor,2025-03-28 04:10:26.500598
S0811,student,chat_mentor,2025-01-23 00:53:53.128647
P0669,student,attempt_quiz,2025-04-07 23:41:01.166152
S0091,student,view_report,2025-03-12 10:07:06.682249
P0058,parent,login,2025-03-03 00:37:53.567751
P0296,parent,chat_mentor,2025-01-29 22:23:17.655231
S0545,student,update_profile,2025-05-12 09:07:33.353216
P0087,parent,login,2025-02-20 13:36:56.450611
S0023,student,update_profile,2025-04-25 00:17:40.459988
S0090,parent,login,2025-01-02 03:56:57.415287
P0995,student,login,2025-03-15 13:17:02.720897
P0620,parent,view_dashboard,2025-01-12 20:20:31.924007
P0279,student,view_dashboard,2025-01-05 14:48:32.107649
S0748,student,login,2025-03-09 08:33:42.981905
P0216,teacher,attempt_quiz,2025-01-06 19:06:52.972471
S0324,parent,view_dashboard,2025-05-10 04:17:18.317263
P0542,teacher,attempt_quiz,2025-03-02 21:57:41.273633
P0135,teacher,view_report,2025-04-13 18:05:50.231904
P0194,teacher,view_dashboard,2025-05-20 19:38:38.870934
P0727,student,update_profile,2025-01-25 00:39:22.156111
P0300,student,chat_mentor,2025-03-21 15:35:07.004715
S0086,student,update_profile,2025-03-02 01:57:40.084122
P0438,parent,chat_mentor,2025-05-11 07:15:31.955544
S0089,student,chat_mentor,2025-01-18 16:19:33.619068
S0715,teacher,attempt_quiz,2025-03-31 04:42:05.586579
P0325,teacher,attempt_quiz,2025-01-27 18:02:18.623005
P0632,teacher,view_report,2025-01-15 11:51:42.083726
P0180,student,login,2025-02-05 18:39:45.301522
S0654,teacher,view_report,2025-03-19 08:57:22.702863
P0111,parent,attempt_quiz,2025-01-05 00:47:41.807075
P0391,teacher,attempt_quiz,2025-04-17 19:00:52.285083
S0462,parent,login,2025-05-22 16:20:30.999789
S0255,parent,login,2025-01-23 13:07:23.643341
P0262,parent,login,2025-05-22 01:46:35.278107
P0442,parent,update_profile,2025-04-26 00:18:50.388378
S0798,teacher,view_report,2025-04-05 05:38:24.077006
S0718,parent,view_dashboard,2025-04-14 01:30:35.498898
S0581,teacher,attempt_quiz,2025-05-05 01:27:17.447452
S0816,teacher,view_dashboard,2025-01-23 11:47:05.008759
P0746,student,update_profile,2025-01-25 17:10:28.152283
P0597,parent,attempt_quiz,2025-01-05 12:57:24.201947
S0306,student,chat_mentor,2025-04-14 18:19:30.566439
P0233,teacher,login,2025-03-27 09:26:47.246225
S0645,parent,chat_mentor,2025-05-09 23:56:23.057122
S0779,student,view_dashboard,2025-05-13 09:08:06.743485
P0956,teacher,login,2025-01-24 07:32:10.193714
P0631,teacher,view_dashboard,2025-02-09 07:01:38.202234
S0635,parent,chat_mentor,2025-01-04 10:40:50.181237
S0063,teacher,login,2025-03-06 17:24:34.887698
S0607,teacher,view_report,2025-03-29 06:11:39.708740
S0316,teacher,chat_mentor,2025-04-08 11:41:51.854494
S0033,student,view_dashboard,2025-03-23 15:46:58.602008
S0724,student,attempt_quiz,2025-01-01 14:18:01.814046
P0003,teacher,login,2025-02-23 19:49:18.662193
S0146,teacher,view_dashboard,2025-05-07 14:20:33.696230
P0365,student,login,2025-03-16 06:40:08.355447
S0904,student,view_report,2025-05-12 05:33:19.413373
P0457,parent,login,2025-01-06 09:52:40.662140
S0867,teacher,login,2025-03-03 19:30:59.249805
S0648,teacher,login,2025-03-18 22:58:22.465813
S0711,parent,chat_mentor,2025-03-23 17:51:43.555459
P0142,student,attempt_quiz,2025-03-06 11:57:12.345754
S0265,student,attempt_quiz,2025-02-21 03:28:34.734113
S0619,student,view_dashboard,2025-03-14 00:21:50.683935
S0503,parent,attempt_quiz,2025-03-06 16:00:08.448427
S0630,teacher,update_profile,2025-05-01 21:03:30.822424
S0544,student,view_report,2025-05-03 14:37:10.130781
S0769,teacher,view_report,2025-03-14 08:41:46.821536
P0497,teacher,view_dashboard,2025-03-07 19:45:53.180906
S0199,parent,attempt_quiz,2025-03-26 19:04:22.702752
P0393,teacher,update_profile,2025-04-24 12:52:31.335581
S0112,teacher,view_report,2025-05-15 16:17:39.465509
S0943,student,update_profile,2025-03-17 07:49:54.450028
P0882,parent,login,2025-01-10 08:01:33.070637
P0524,parent,update_profile,2025-02-05 01:29:11.646698
P0276,parent,update_profile,2025-01-28 21:58:56.346631
S0815,teacher,view_report,2025-03-10 10:33:32.901717
P0889,teacher,view_report,2025-03-15 09:13:50.812488
S0829,parent,view_dashboard,2025-02-17 10:49:45.835248
S0880,teacher,chat_mentor,2025-02-13 22:09:55.366353
P0783,student,update_profile,2025-04-24 03:51:32.630314
S0482,student,attempt_quiz,2025-01-11 07:37:30.436688
P0432,parent,chat_mentor,2025-02-20 13:22:46.961429
S0541,parent,view_report,2025-02-02 09:05:58.584266
P0116,teacher,chat_mentor,2025-01-07 12:36:44.113319
P0091,student,attempt_quiz,2025-02-10 06:54:07.123493
P0377,teacher,login,2025-02-08 19:34:49.529226
P0552,student,view_dashboard,2025-02-21 07:14:48.931127
P0498,parent,chat_mentor,2025-03-11 19:35:53.235372
P0706,teacher,view_report,2025-05-13 21:57:24.972866
S0182,parent,attempt_quiz,2025-05-18 21:31:57.163709
S0501,student,view_report,2025-05-13 12:11:31.314514
S0206,parent,view_dashboard,2025-05-26 11:28:37.781769
S0336,student,update_profile,2025-05-18 05:53:13.783272
S0738,teacher,chat_mentor,2025-04-14 02:39:13.410379
S0496,student,view_dashboard,2025-02-07 20:47:19.623024
P0712,student,view_report,2025-01-28 07:43:41.333862
P0417,parent,view_report,2025-04-01 01:43:11.510471
S0982,student,view_report,2025-03-28 02:06:44.176152
S0273,student,update_profile,2025-02-07 06:59:05.409722
P0733,teacher,attempt_quiz,2025-01-22 22:49:33.183879
S0531,student,view_dashboard,2025-04-12 02:58:31.083654
P0749,parent,view_dashboard,2025-01-30 03:19:31.169054
S0660,student,view_dashboard,2025-03-06 14:56:10.646229
P0641,teacher,chat_mentor,2025-02-15 06:37:44.781371
S0771,parent,update_profile,2025-04-06 06:00:58.795326
P0307,student,attempt_quiz,2025-02-21 15:31:43.486009
S0339,teacher,chat_mentor,2025-04-30 00:00:56.116168
P0851,student,update_profile,2025-03-04 10:33:42.156543
P0881,parent,view_dashboard,2025-04-16 08:41:03.847742
S0459,parent,update_profile,2025-05-25 14:31:25.220202
P0747,teacher,view_report,2025-01-09 18:25:55.521818
S0289,student,view_dashboard,2025-02-28 21:07:01.869296
S0489,parent,view_dashboard,2025-05-25 07:16:25.765921
S0045,parent,login,2025-04-02 02:52:32.217937
S0515,parent,login,2025-03-08 18:45:26.969469
S0134,teacher,update_profile,2025-01-04 08:45:13.728937
S0387,student,view_dashboard,2025-04-06 01:48:50.147293
P0028,teacher,attempt_quiz,2025-04-26 13:36:59.159464
S0284,student,attempt_quiz,2025-02-09 17:15:11.816178
T014,parent,login,2025-03-25 09:05:28.315487
P0209,parent,update_profile,2025-04-27 05:21:59.756744
S0306,parent,login,2025-04-12 05:09:36.536262
P0608,parent,chat_mentor,2025-03-31 12:33:40.297376
S0679,teacher,login,2025-01-31 04:56:07.089117
S0673,teacher,view_report,2025-05-22 19:19:32.669171
S0701,student,chat_mentor,2025-02-22 06:41:14.363943
S0118,teacher,attempt_quiz,2025-04-11 12:24:29.626950
S0894,parent,view_report,2025-04-05 22:56:03.591266
P0218,parent,login,2025-04-08 08:42:38.623946
S0414,parent,view_dashboard,2025-05-06 07:34:59.021156
S0255,student,login,2025-01-28 14:44:18.651468
P0438,teacher,attempt_quiz,2025-01-08 17:13:18.485638
P0987,student,view_dashboard,2025-01-25 03:25:49.710168
P0350,student,view_dashboard,2025-02-04 02:03:40.630090
P0555,teacher,view_report,2025-02-07 18:49:17.629970
P0455,student,view_dashboard,2025-01-25 21:04:59.195672
T010,teacher,chat_mentor,2025-01-29 15:38:30.660079
S0957,student,view_dashboard,2025-03-16 06:06:33.030052
P0894,student,chat_mentor,2025-03-15 16:23:41.490479
P0786,parent,update_profile,2025-02-18 20:49:35.198355
P0404,student,chat_mentor,2025-04-10 07:04:12.394952
S0823,teacher,view_report,2025-04-13 00:10:05.344318
S0980,student,chat_mentor,2025-01-12 06:34:32.744200
S0008,student,update_profile,2025-02-28 00:07:37.747498
S0741,student,view_dashboard,2025-05-17 02:17:29.830906
S0776,student,attempt_quiz,2025-02-12 23:11:29.887869
P0229,teacher,view_dashboard,2025-02-20 10:58:19.077849
P0248,parent,attempt_quiz,2025-01-26 11:50:51.125122
S0278,parent,attempt_quiz,2025-03-27 23:35:16.615271
S0174,parent,login,2025-05-25 16:57:35.848546
P0282,teacher,view_report,2025-03-07 22:24:23.472598
S0610,parent,login,2025-02-01 21:34:10.910942
S0271,teacher,attempt_quiz,2025-05-24 17:33:56.093344
S0038,parent,view_report,2025-02-01 11:05:51.182163
P0749,teacher,chat_mentor,2025-05-15 00:17:16.625656
P0571,teacher,update_profile,2025-01-04 22:27:44.487070
S0343,teacher,chat_mentor,2025-05-07 22:36:59.886688
S0861,student,attempt_quiz,2025-05-09 20:06:17.873677
P0136,student,chat_mentor,2025-01-06 00:04:02.104008
P0671,student,login,2025-01-20 12:14:25.150880
P0696,student,view_dashboard,2025-02-22 09:09:19.036219
P0418,teacher,view_dashboard,2025-03-22 13:09:27.951656
P0619,parent,view_report,2025-01-14 20:36:35.758289
P0982,teacher,view_report,2025-04-26 23:11:20.634071
P0705,teacher,attempt_quiz,2025-03-15 16:18:50.917604
P0908,teacher,view_report,2025-04-14 01:04:36.148339
S0146,teacher,update_profile,2025-05-05 01:54:15.729982
S0918,teacher,attempt_quiz,2025-02-22 18:55:32.071180
P0189,teacher,view_report,2025-05-25 05:31:54.118818
P0171,student,login,2025-04-13 00:06:17.719931
P0041,student,update_profile,2025-01-12 01:39:48.690253
P0402,parent,view_report,2025-02-04 13:32:35.953230
S0993,parent,update_profile,2025-01-03 01:04:56.612514
P0688,parent,view_report,2025-04-18 03:10:57.514307
S0569,parent,login,2025-04-21 17:24:50.534042
S0528,parent,view_report,2025-04-11 10:16:22.770651
P0007,teacher,login,2025-05-16 08:19:37.147586
P0177,parent,update_profile,2025-01-28 19:27:32.795898
P0791,teacher,attempt_quiz,2025-02-13 06:24:48.564944
S0030,teacher,update_profile,2025-04-02 03:20:42.829708
P0409,parent,view_dashboard,2025-03-18 01:01:54.577722
S0293,teacher,chat_mentor,2025-02-27 23:54:13.799006
S0608,student,view_dashboard,2025-03-15 09:57:18.845250
S0270,parent,view_dashboard,2025-03-23 10:12:57.231037
P0968,parent,attempt_quiz,2025-01-31 09:16:53.928294
P0800,teacher,login,2025-05-17 20:47:25.032984
S0268,student,view_dashboard,2025-01-21 15:07:16.150526
P0442,parent,update_profile,2025-03-23 07:03:45.388496
P0412,parent,view_report,2025-01-18 14:23:21.033787
S0153,parent,login,2025-01-07 20:21:34.706282
S0675,parent,attempt_quiz,2025-02-25 12:01:12.516030
P0122,teacher,view_dashboard,2025-05-10 18:30:55.491048
S0516,student,login,2025-01-01 22:24:55.144731
P0404,student,view_dashboard,2025-05-02 09:36:16.460232
P0373,teacher,chat_mentor,2025-03-14 14:11:56.761164
P0489,parent,view_dashboard,2025-05-21 15:29:05.900420
S0282,student,update_profile,2025-05-09 03:36:38.561699
P0962,parent,view_report,2025-05-04 08:59:12.013243
P0845,teacher,chat_mentor,2025-05-03 23:26:08.212873
S0615,student,view_report,2025-04-01 02:12:19.550705
S0331,teacher,chat_mentor,2025-01-30 13:26:48.315056
P0435,teacher,view_report,2025-03-18 23:42:32.227446
P0003,parent,chat_mentor,2025-03-21 19:14:34.747968
S0132,parent,update_profile,2025-04-28 13:13:22.008174
P0048,student,view_dashboard,2025-01-21 11:32:38.153113
S0420,teacher,update_profile,2025-03-07 14:41:43.425130
P0287,parent,view_report,2025-04-03 19:33:05.424655
S0990,student,attempt_quiz,2025-05-09 20:28:26.272271
P0317,parent,attempt_quiz,2025-03-11 16:10:09.236202
S0139,teacher,update_profile,2025-01-21 15:43:04.954518
S0102,teacher,view_report,2025-02-27 08:33:27.740730
S0158,parent,view_dashboard,2025-01-19 00:45:16.806167
P0400,parent,attempt_quiz,2025-05-19 19:51:39.865490
P0149,parent,attempt_quiz,2025-05-03 09:54:33.941257
S0821,teacher,chat_mentor,2025-04-01 01:08:11.111820
P0502,parent,update_profile,2025-01-03 07:42:11.931348
P0069,teacher,chat_mentor,2025-04-13 08:32:33.995026
S0051,parent,attempt_quiz,2025-04-26 23:19:40.973083
P0026,teacher,view_report,2025-03-25 19:42:41.949739
S0909,parent,attempt_quiz,2025-05-22 06:36:32.832838
P0132,teacher,view_dashboard,2025-04-30 15:38:32.958062
P0780,parent,update_profile,2025-03-19 02:16:40.350915
S0495,student,update_profile,2025-01-11 11:42:22.023486
P0728,teacher,view_dashboard,2025-02-14 00:08:05.509077
S0413,teacher,login,2025-01-28 19:07:06.957978
S0104,parent,login,2025-04-04 20:14:28.734889
P0146,student,chat_mentor,2025-01-04 08:12:00.589434
S0172,teacher,chat_mentor,2025-04-14 12:35:00.509960
S0272,student,login,2025-05-10 07:20:23.772429
S0858,teacher,attempt_quiz,2025-03-07 01:43:45.039952
P0815,teacher,view_report,2025-03-30 18:28:54.237361
S0921,parent,update_profile,2025-01-13 19:31:41.472533
S0833,teacher,attempt_quiz,2025-05-14 04:01:16.435319
T023,parent,update_profile,2025-05-25 11:53:40.963613
P0910,teacher,attempt_quiz,2025-02-21 22:40:19.160642
S0672,teacher,chat_mentor,2025-03-25 18:45:49.115252
S0722,student,view_dashboard,2025-02-06 10:57:51.393226
S0522,teacher,chat_mentor,2025-03-30 19:23:17.742033
S0563,student,login,2025-01-31 05:43:56.801454
S0108,teacher,update_profile,2025-03-09 03:06:54.891721
S0915,teacher,update_profile,2025-05-09 07:52:38.664231
P0582,teacher,update_profile,2025-01-15 12:53:04.507745
P0723,student,attempt_quiz,2025-01-31 12:15:30.462477
P0370,student,attempt_quiz,2025-04-26 15:28:15.283888
S0147,teacher,chat_mentor,2025-04-05 00:37:18.333548
S0723,teacher,attempt_quiz,2025-01-15 07:28:06.417068
S0219,student,view_dashboard,2025-04-03 18:20:06.873188
P0797,teacher,attempt_quiz,2025-03-01 15:45:12.732789
S0533,student,update_profile,2025-03-21 07:56:40.774648
P0176,parent,chat_mentor,2025-01-04 10:43:52.319563
P0881,teacher,login,2025-02-05 04:03:12.100293
S0295,student,view_dashboard,2025-05-22 05:30:23.561562
P0054,teacher,update_profile,2025-01-30 14:12:28.823314
S0873,student,update_profile,2025-01-18 04:37:19.592999
P0559,student,attempt_quiz,2025-02-18 01:55:40.830278
P0651,teacher,login,2025-03-13 04:34:42.879126
P0466,student,chat_mentor,2025-04-19 04:28:25.952015
S0041,student,chat_mentor,2025-01-10 21:39:44.992322
S0398,student,update_profile,2025-04-29 19:28:13.111632
S0611,teacher,view_dashboard,2025-03-04 06:23:22.419277
P0847,student,update_profile,2025-02-03 01:43:03.602083
P0287,teacher,login,2025-02-17 04:13:16.363464
S0356,student,view_report,2025-05-20 03:37:10.020326
S0682,parent,login,2025-04-15 06:38:18.994035
P0078,parent,view_report,2025-01-17 08:39:57.334803
P0066,student,login,2025-02-15 01:21:10.834548
P0984,parent,attempt_quiz,2025-02-01 22:53:11.829972
P0500,student,view_dashboard,2025-01-22 12:18:38.524371
S0552,parent,update_profile,2025-02-21 01:59:03.606084
S0025,parent,chat_mentor,2025-02-02 13:10:13.939399
P0277,student,update_profile,2025-05-02 03:06:51.722753
S0975,parent,chat_mentor,2025-02-09 19:10:58.039294
P0748,parent,chat_mentor,2025-04-13 23:05:35.419413
S0277,teacher,attempt_quiz,2025-03-04 01:05:06.633910
P0998,student,update_profile,2025-05-18 20:59:34.681532
S0551,student,view_dashboard,2025-04-21 20:37:35.661057
S0743,teacher,update_profile,2025-02-13 00:36:08.008667
S0554,parent,login,2025-05-15 19:08:30.451799
S0612,teacher,login,2025-05-04 11:14:48.627561
S0951,student,attempt_quiz,2025-03-27 15:42:50.020441
P0514,teacher,view_report,2025-04-26 23:46:30.923058
T008,teacher,update_profile,2025-04-05 13:35:49.467647
P0965,student,update_profile,2025-03-07 08:05:25.340367
S0660,teacher,view_report,2025-01-17 22:12:14.026953
P0279,student,update_profile,2025-02-12 01:56:53.257791
S0515,parent,login,2025-02-28 10:10:50.961421
P0790,teacher,update_profile,2025-02-04 15:19:24.537878
P0667,parent,update_profile,2025-02-18 06:52:08.564466
S0093,student,view_report,2025-02-23 13:40:39.896966
P0983,teacher,login,2025-05-25 08:10:32.489598
S0346,parent,update_profile,2025-04-21 16:55:26.552300
S0514,teacher,view_dashboard,2025-02-07 12:34:33.058522
P0303,student,view_dashboard,2025-05-02 14:16:42.371930
P0956,student,attempt_quiz,2025-04-23 02:58:00.423774
